L 8,p 0.555800,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;238911
2;72483
3;48472
4;33022
5;23996
6;18853
7;15055
8;12357
9;10612
10;8902
11;7726
12;6877
13;5972
14;5352
15;4690
16;4173
17;3671
18;3427
19;2983
20;2645
21;2476
22;2227
23;1980
24;1767
25;1570
26;1323
27;1131
28;903
29;819
30;659
31;551
32;381
33;308
34;205
35;135
36;121
37;60
38;37
39;16
40;10
41;3
42;2
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
