L 8,p 0.586200,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;201562
2;59551
3;39843
4;27578
5;20053
6;15552
7;12483
8;10230
9;8694
10;7566
11;6441
12;5765
13;5142
14;4619
15;4103
16;3734
17;3414
18;3007
19;2733
20;2559
21;2266
22;2167
23;1992
24;1763
25;1587
26;1368
27;1216
28;1095
29;901
30;783
31;614
32;508
33;413
34;310
35;228
36;154
37;105
38;71
39;38
40;19
41;11
42;6
43;0
44;1
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
