L 8,p 0.554300,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;240435
2;73773
3;48482
4;33304
5;24288
6;19085
7;15130
8;12438
9;10565
10;8891
11;7780
12;6803
13;6070
14;5395
15;4737
16;4095
17;3836
18;3465
19;3133
20;2789
21;2530
22;2205
23;1950
24;1703
25;1512
26;1298
27;1108
28;951
29;747
30;645
31;529
32;406
33;311
34;195
35;141
36;96
37;65
38;35
39;20
40;11
41;4
42;1
43;1
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
