L 8,p 0.565600,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;226044
2;67922
3;45294
4;31165
5;22723
6;17647
7;14546
8;11849
9;9929
10;8518
11;7558
12;6447
13;5733
14;5067
15;4445
16;4200
17;3566
18;3350
19;3056
20;2723
21;2433
22;2190
23;1989
24;1834
25;1636
26;1317
27;1168
28;1013
29;812
30;734
31;568
32;416
33;326
34;261
35;192
36;117
37;71
38;43
39;25
40;11
41;4
42;0
43;0
44;0
45;1
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
