L 8,p 0.592500,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;194104
2;57390
3;38301
4;25950
5;19119
6;14854
7;12049
8;9863
9;8253
10;7224
11;6306
12;5536
13;4984
14;4421
15;3965
16;3771
17;3311
18;2968
19;2626
20;2453
21;2113
22;2059
23;1915
24;1750
25;1585
26;1417
27;1279
28;1040
29;946
30;832
31;646
32;559
33;458
34;329
35;244
36;174
37;111
38;76
39;47
40;21
41;16
42;2
43;4
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
