L 8,p 0.584700,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;203480
2;60266
3;40155
4;27903
5;20081
6;15765
7;12700
8;10401
9;8906
10;7631
11;6634
12;5843
13;5203
14;4545
15;4173
16;3777
17;3368
18;3098
19;2698
20;2508
21;2382
22;2152
23;1987
24;1755
25;1594
26;1339
27;1244
28;1043
29;948
30;821
31;660
32;523
33;437
34;303
35;199
36;158
37;97
38;67
39;42
40;20
41;15
42;3
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
