L 64,p 0.584800,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;7760422
2;1699410
3;1023143
4;666004
5;467465
6;346982
7;268363
8;213920
9;176045
10;147493
11;125119
12;107940
13;94560
14;83154
15;73927
16;66063
17;59127
18;53428
19;49123
20;44615
21;41430
22;37990
23;35369
24;32859
25;30642
26;28837
27;27026
28;25168
29;23673
30;22356
31;20946
32;19973
33;19408
34;17990
35;17010
36;16285
37;15508
38;15000
39;14261
40;13671
41;12944
42;12328
43;11998
44;11800
45;11157
46;10909
47;10341
48;9836
49;9541
50;9377
51;8980
52;8801
53;8363
54;8287
55;7862
56;7654
57;7469
58;7186
59;7060
60;7019
61;6629
62;6580
63;6271
64;6045
65;6006
66;5867
67;5571
68;5518
69;5370
70;5451
71;5182
72;5017
73;4880
74;4821
75;4746
76;4689
77;4558
78;4247
79;4253
80;4191
81;4143
82;4007
83;3765
84;3751
85;3794
86;3743
87;3675
88;3492
89;3568
90;3427
91;3273
92;3313
93;3206
94;3120
95;3112
96;2972
97;2947
98;3013
99;2866
100;2848
101;2775
102;2701
103;2710
104;2580
105;2679
106;2525
107;2546
108;2391
109;2520
110;2439
111;2417
112;2447
113;2314
114;2308
115;2165
116;2178
117;2166
118;2090
119;2140
120;2001
121;2039
122;2096
123;1981
124;1996
125;2043
126;1965
127;1834
128;1916
129;1889
130;1874
131;1719
132;1764
133;1770
134;1771
135;1787
136;1713
137;1774
138;1634
139;1653
140;1727
141;1653
142;1634
143;1578
144;1584
145;1538
146;1552
147;1500
148;1445
149;1414
150;1525
151;1457
152;1432
153;1390
154;1361
155;1357
156;1443
157;1289
158;1347
159;1325
160;1316
161;1251
162;1216
163;1251
164;1195
165;1227
166;1247
167;1218
168;1204
169;1183
170;1188
171;1237
172;1147
173;1135
174;1101
175;1097
176;1154
177;1128
178;1086
179;1092
180;1034
181;1055
182;1045
183;1082
184;1043
185;1007
186;994
187;1023
188;981
189;971
190;1044
191;1002
192;978
193;891
194;953
195;922
196;939
197;953
198;882
199;886
200;885
201;810
202;845
203;843
204;834
205;815
206;842
207;827
208;905
209;812
210;768
211;840
212;777
213;789
214;770
215;767
216;747
217;761
218;732
219;722
220;757
221;722
222;754
223;763
224;724
225;740
226;715
227;724
228;761
229;715
230;700
231;751
232;699
233;677
234;661
235;677
236;661
237;717
238;686
239;617
240;651
241;616
242;685
243;628
244;661
245;667
246;635
247;653
248;644
249;641
250;635
251;590
252;623
253;590
254;595
255;611
256;616
257;590
258;574
259;607
260;561
261;584
262;579
263;612
264;570
265;595
266;576
267;566
268;511
269;563
270;559
271;568
272;533
273;528
274;543
275;546
276;526
277;500
278;540
279;518
280;531
281;482
282;465
283;494
284;487
285;493
286;516
287;484
288;446
289;473
290;485
291;474
292;482
293;465
294;481
295;475
296;486
297;450
298;464
299;440
300;469
301;434
302;486
303;450
304;426
305;434
306;395
307;438
308;413
309;460
310;418
311;421
312;442
313;399
314;441
315;403
316;448
317;466
318;383
319;407
320;399
321;400
322;437
323;398
324;412
325;436
326;392
327;425
328;374
329;374
330;349
331;392
332;372
333;366
334;411
335;396
336;381
337;363
338;371
339;374
340;364
341;371
342;368
343;376
344;350
345;381
346;362
347;352
348;374
349;382
350;363
351;356
352;341
353;359
354;349
355;301
356;350
357;364
358;352
359;370
360;315
361;353
362;335
363;342
364;349
365;323
366;291
367;326
368;327
369;323
370;309
371;338
372;324
373;307
374;339
375;312
376;308
377;317
378;281
379;331
380;316
381;338
382;285
383;308
384;263
385;285
386;329
387;298
388;270
389;284
390;297
391;278
392;334
393;288
394;273
395;271
396;304
397;290
398;306
399;292
400;273
401;265
402;289
403;307
404;285
405;275
406;281
407;282
408;279
409;265
410;257
411;253
412;296
413;265
414;282
415;255
416;243
417;278
418;257
419;279
420;266
421;256
422;236
423;238
424;272
425;262
426;259
427;240
428;238
429;247
430;250
431;241
432;236
433;259
434;243
435;258
436;252
437;257
438;237
439;268
440;262
441;259
442;215
443;240
444;236
445;246
446;249
447;238
448;227
449;254
450;262
451;198
452;231
453;273
454;225
455;231
456;255
457;197
458;233
459;242
460;217
461;215
462;248
463;221
464;223
465;219
466;221
467;219
468;231
469;206
470;212
471;212
472;232
473;215
474;202
475;213
476;231
477;215
478;204
479;222
480;200
481;216
482;242
483;211
484;258
485;180
486;207
487;211
488;189
489;210
490;187
491;205
492;221
493;226
494;183
495;167
496;187
497;206
498;195
499;200
500;174
501;208
502;206
503;192
504;205
505;212
506;197
507;172
508;213
509;206
510;163
511;172
512;157
513;201
514;166
515;200
516;179
517;177
518;200
519;173
520;196
521;177
522;171
523;181
524;187
525;197
526;163
527;200
