L 64,p 0.592900,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;7292682
2;1563024
3;933671
4;605760
5;422662
6;311313
7;239808
8;191610
9;156087
10;130216
11;110607
12;95020
13;82978
14;72868
15;64704
16;57722
17;51417
18;46761
19;42736
20;38629
21;35912
22;33144
23;30616
24;28329
25;26430
26;24678
27;22985
28;21676
29;20098
30;19030
31;18102
32;17048
33;16101
34;15328
35;14607
36;13953
37;13182
38;12521
39;11956
40;11468
41;11223
42;10607
43;10362
44;9700
45;9343
46;9125
47;8708
48;8374
49;8022
50;7763
51;7590
52;7114
53;6871
54;6701
55;6625
56;6331
57;6185
58;6065
59;5804
60;5643
61;5619
62;5376
63;5219
64;5039
65;4857
66;4805
67;4745
68;4492
69;4373
70;4291
71;4332
72;4127
73;4144
74;3987
75;3940
76;3875
77;3706
78;3592
79;3496
80;3419
81;3317
82;3245
83;3152
84;3187
85;3078
86;2879
87;2990
88;2959
89;2946
90;2839
91;2767
92;2755
93;2698
94;2604
95;2610
96;2531
97;2451
98;2392
99;2384
100;2405
101;2287
102;2166
103;2284
104;2298
105;2149
106;2102
107;2085
108;2045
109;2006
110;2089
111;1946
112;1807
113;1888
114;1891
115;1860
116;1811
117;1828
118;1773
119;1685
120;1729
121;1687
122;1600
123;1659
124;1699
125;1565
126;1596
127;1578
128;1527
129;1593
130;1533
131;1455
132;1492
133;1484
134;1464
135;1431
136;1453
137;1348
138;1311
139;1391
140;1350
141;1250
142;1346
143;1354
144;1222
145;1264
146;1162
147;1209
148;1242
149;1170
150;1117
151;1169
152;1162
153;1066
154;1114
155;1119
156;1046
157;1139
158;1096
159;1104
160;1070
161;1024
162;1026
163;1042
164;989
165;988
166;1023
167;1019
168;1033
169;980
170;952
171;957
172;962
173;964
174;901
175;899
176;858
177;887
178;901
179;858
180;892
181;844
182;837
183;851
184;864
185;870
186;800
187;838
188;803
189;741
190;800
191;804
192;747
193;774
194;726
195;768
196;752
197;784
198;723
199;754
200;783
201;723
202;720
203;727
204;704
205;710
206;690
207;663
208;648
209;680
210;676
211;670
212;671
213;620
214;611
215;656
216;632
217;611
218;628
219;616
220;606
221;624
222;629
223;647
224;628
225;564
226;561
227;629
228;566
229;564
230;577
231;571
232;546
233;550
234;549
235;532
236;555
237;557
238;549
239;534
240;553
241;507
242;506
243;527
244;537
245;508
246;506
247;511
248;505
249;494
250;488
251;480
252;522
253;489
254;475
255;487
256;512
257;478
258;534
259;475
260;427
261;488
262;480
263;438
264;485
265;427
266;436
267;477
268;453
269;487
270;461
271;451
272;429
273;427
274;437
275;428
276;415
277;434
278;429
279;426
280;405
281;430
282;394
283;407
284;471
285;413
286;407
287;447
288;362
289;425
290;409
291;379
292;422
293;372
294;384
295;379
296;387
297;410
298;372
299;389
300;381
301;387
302;344
303;355
304;398
305;369
306;372
307;390
308;364
309;365
310;345
311;338
312;337
313;356
314;341
315;355
316;334
317;355
318;326
319;366
320;342
321;339
322;316
323;360
324;336
325;304
326;312
327;301
328;328
329;338
330;330
331;342
332;313
333;316
334;289
335;314
336;300
337;284
338;277
339;293
340;292
341;309
342;312
343;320
344;284
345;319
346;309
347;300
348;303
349;304
350;287
351;316
352;296
353;266
354;276
355;246
356;284
357;285
358;291
359;248
360;260
361;269
362;318
363;273
364;267
365;276
366;266
367;275
368;289
369;251
370;300
371;260
372;252
373;254
374;271
375;259
376;231
377;243
378;247
379;257
380;237
381;232
382;260
383;258
384;240
385;254
386;251
387;244
388;222
389;240
390;230
391;246
392;274
393;274
394;244
395;236
396;260
397;240
398;238
399;245
400;233
401;244
402;227
403;243
404;219
405;241
406;208
407;232
408;245
409;204
410;248
411;215
412;245
413;222
414;223
415;247
416;231
417;239
418;225
419;213
420;187
421;220
422;214
423;216
424;216
425;221
426;229
427;204
428;193
429;210
430;197
431;212
432;178
433;223
434;187
435;211
436;197
437;203
438;207
439;215
440;213
441;213
442;187
443;193
444;182
445;217
446;196
447;180
448;188
449;193
450;201
451;205
452;184
453;212
454;213
455;179
456;182
457;208
458;202
459;168
460;160
461;179
462;173
463;156
464;193
465;163
466;207
467;171
468;187
469;193
470;183
471;162
472;170
473;170
474;166
475;176
476;151
477;177
478;185
479;192
480;188
481;178
482;191
483;165
484;186
485;174
486;180
487;179
488;159
489;140
490;156
491;175
492;164
493;145
494;166
495;154
496;159
497;152
498;150
499;171
500;167
501;156
502;161
503;145
504;175
505;167
506;167
507;151
508;148
509;173
510;159
511;149
512;155
513;149
514;139
515;153
516;170
517;141
518;168
519;166
520;157
521;170
522;152
523;165
524;154
525;150
526;154
527;138
528;128
529;169
530;142
531;135
532;139
533;155
534;146
535;141
536;177
537;137
538;156
539;159
540;138
541;143
542;135
543;139
544;161
545;149
546;156
547;154
548;155
549;137
550;157
551;134
552;132
553;144
554;117
555;139
556;159
557;124
558;126
559;130
560;137
561;133
562;142
563;134
564;114
565;125
566;130
567;134
568;152
569;139
570;124
571;131
572;140
573;133
574;140
575;133
576;139
577;139
578;132
579;122
580;105
581;111
582;111
583;131
584;109
585;129
586;126
587;141
588;113
589;121
590;143
591;135
592;130
593;130
594;126
595;112
596;116
597;142
598;121
599;113
600;117
601;103
602;123
603;124
604;122
605;136
606;125
607;112
608;128
609;118
610;126
611;125
612;107
613;112
614;128
615;116
616;117
617;126
618;100
619;121
620;117
621;113
622;96
623;121
624;123
625;119
626;102
627;93
628;121
629;102
630;110
631;92
632;111
633;109
634;119
635;111
636;101
637;105
638;112
639;112
640;108
641;100
642;100
643;132
644;118
645;117
646;96
647;104
648;116
649;120
650;102
651;104
652;92
653;121
654;109
655;109
656;96
657;106
658;82
659;103
660;102
661;84
662;100
663;106
664;99
665;107
666;103
667;101
668;91
669;103
670;91
671;113
672;98
673;99
674;92
675;119
676;76
677;102
678;104
679;105
680;93
681;109
682;88
683;106
684;88
685;98
686;97
687;90
688;92
689;83
690;100
691;96
692;95
693;93
694;112
695;101
696;112
697;98
698;94
699;111
700;82
701;98
702;98
703;94
704;96
705;110
706;96
707;99
708;105
709;88
710;109
711;110
712;86
713;97
714;88
715;89
716;83
717;101
718;77
719;88
720;100
721;93
722;105
723;83
724;78
725;106
726;91
727;97
728;94
729;88
730;79
731;93
732;87
733;98
734;76
735;92
736;85
737;78
738;86
739;95
740;95
741;87
742;83
743;74
744;67
745;107
746;77
747;99
748;82
749;83
750;103
751;91
752;92
753;78
754;115
755;94
756;96
757;56
758;70
759;88
760;82
761;85
762;83
763;70
764;81
765;79
766;82
767;92
768;97
769;77
770;70
771;77
772;85
773;78
774;93
775;76
776;67
777;94
778;88
779;82
780;78
781;75
782;68
783;93
784;86
785;76
786;79
787;72
788;77
789;85
790;77
791;68
792;83
793;77
794;68
795;71
796;71
797;78
798;68
799;89
800;73
801;88
802;70
803;57
804;70
805;69
806;78
807;72
808;71
809;73
810;67
811;64
812;79
813;73
814;68
815;73
816;68
817;83
818;83
819;82
820;79
821;75
822;76
823;80
824;81
825;68
826;81
827;60
828;73
829;80
830;78
831;80
832;80
833;69
834;62
835;74
836;93
837;88
838;65
839;62
840;69
841;58
842;81
843;76
844;71
845;75
846;73
847;57
848;69
849;71
850;70
851;56
852;66
853;72
854;65
855;72
856;72
857;71
858;70
859;76
860;68
861;93
862;51
863;69
864;55
865;80
866;64
867;68
868;66
869;59
870;72
871;84
872;81
873;65
874;72
875;64
876;72
877;61
878;54
879;62
880;80
881;65
882;52
883;60
884;57
885;68
886;64
887;61
888;66
889;60
890;62
891;57
892;63
893;62
894;71
895;64
896;59
897;63
898;71
899;54
900;67
901;53
902;52
903;59
904;66
905;42
906;66
907;68
908;67
909;54
910;53
911;55
912;61
913;44
914;61
915;69
916;66
917;75
918;63
919;54
920;63
921;66
922;55
923;51
924;62
925;50
926;50
927;61
928;70
929;66
930;55
931;47
932;64
933;71
934;57
935;52
936;54
937;70
938;69
939;70
940;59
941;62
942;44
943;56
944;53
945;58
946;71
947;78
948;62
949;62
950;65
951;52
952;53
953;52
954;50
955;50
956;38
957;48
958;64
959;82
960;45
961;59
962;50
963;49
964;53
965;55
966;52
967;56
968;48
969;42
970;52
971;48
972;53
973;57
974;53
975;54
976;52
977;71
978;45
979;35
980;56
981;45
982;47
983;50
984;51
985;51
986;44
987;58
988;54
989;62
990;55
991;41
992;56
993;45
994;46
995;47
996;53
997;46
998;46
999;47
1000;44
1001;52
1002;61
1003;60
1004;56
1005;53
1006;42
1007;57
1008;40
1009;43
1010;46
1011;40
1012;51
1013;59
1014;39
1015;62
1016;50
1017;51
1018;42
1019;51
1020;45
1021;48
1022;48
1023;55
1024;48
1025;48
1026;61
1027;51
1028;49
1029;58
1030;43
1031;42
1032;50
1033;40
1034;50
1035;55
1036;49
1037;58
1038;50
1039;47
1040;48
1041;43
1042;36
1043;43
1044;46
1045;51
1046;55
1047;49
1048;40
1049;40
1050;37
1051;41
1052;55
1053;45
1054;44
1055;52
1056;43
1057;40
1058;53
1059;31
1060;50
1061;43
1062;50
1063;40
1064;39
1065;50
1066;43
1067;54
1068;43
1069;39
1070;45
1071;46
1072;55
1073;53
1074;53
1075;45
1076;51
1077;43
1078;56
1079;46
1080;38
1081;41
1082;43
1083;63
1084;45
1085;44
1086;37
1087;41
1088;39
1089;51
1090;38
1091;41
1092;37
1093;52
1094;36
1095;40
1096;46
1097;46
1098;40
1099;47
1100;50
1101;47
1102;46
1103;44
1104;45
1105;37
1106;34
1107;34
1108;36
1109;45
1110;39
1111;47
1112;34
1113;37
1114;49
1115;41
1116;39
1117;39
1118;45
1119;38
1120;38
1121;43
1122;36
1123;42
1124;44
1125;40
1126;44
1127;45
1128;43
1129;54
1130;34
1131;43
1132;38
1133;38
1134;51
1135;40
1136;32
1137;31
1138;42
1139;39
1140;44
1141;35
1142;32
1143;32
1144;42
1145;44
1146;44
1147;36
1148;36
1149;51
1150;39
1151;33
1152;40
1153;43
1154;20
1155;37
1156;51
1157;39
1158;41
1159;43
1160;55
1161;33
1162;40
1163;39
1164;37
1165;34
1166;44
1167;35
1168;34
1169;34
1170;41
1171;34
1172;39
1173;31
1174;33
1175;38
1176;40
1177;35
1178;42
1179;36
1180;36
1181;36
1182;34
1183;38
1184;44
1185;39
1186;33
1187;38
1188;40
1189;27
1190;30
1191;37
1192;33
1193;40
1194;35
1195;49
1196;35
1197;37
1198;46
1199;38
1200;32
1201;20
1202;31
1203;32
1204;28
1205;33
1206;39
1207;31
1208;31
1209;28
1210;24
1211;34
1212;41
1213;28
1214;33
1215;36
1216;35
1217;28
1218;40
1219;38
1220;16
1221;36
1222;37
1223;34
1224;27
1225;40
1226;32
1227;35
1228;25
1229;38
1230;34
1231;27
1232;35
1233;21
1234;30
1235;29
1236;25
1237;29
1238;25
1239;30
1240;29
1241;34
1242;33
1243;21
1244;39
1245;25
1246;28
1247;35
1248;44
1249;29
1250;31
1251;25
1252;32
1253;34
1254;24
1255;19
1256;27
1257;29
1258;31
1259;34
1260;26
1261;30
1262;27
1263;25
1264;23
1265;28
1266;33
1267;26
1268;25
1269;30
1270;24
1271;29
1272;32
1273;30
1274;17
1275;26
1276;27
1277;24
1278;31
1279;33
1280;20
1281;24
1282;33
1283;32
1284;24
1285;25
1286;24
1287;23
1288;26
1289;36
1290;28
1291;25
1292;28
1293;25
1294;25
1295;22
1296;29
1297;21
1298;25
1299;25
1300;23
1301;19
1302;26
1303;23
1304;23
1305;18
1306;25
1307;20
1308;16
1309;20
1310;28
1311;28
1312;31
1313;33
1314;29
1315;33
1316;24
1317;17
1318;30
1319;19
1320;18
1321;14
1322;28
1323;24
1324;24
1325;26
1326;30
1327;27
1328;27
1329;22
1330;24
1331;19
1332;28
1333;19
1334;17
1335;23
1336;17
1337;25
1338;19
1339;18
1340;15
1341;19
1342;25
1343;33
1344;20
1345;21
1346;25
1347;17
1348;32
1349;24
1350;14
1351;24
1352;33
1353;20
1354;18
1355;15
1356;25
1357;28
1358;25
1359;19
1360;27
1361;23
1362;24
1363;32
1364;17
1365;21
1366;15
1367;21
1368;19
1369;20
1370;19
1371;22
1372;23
1373;28
1374;32
1375;18
1376;18
1377;15
1378;11
1379;13
1380;18
1381;21
1382;18
1383;27
1384;18
1385;29
1386;17
1387;27
1388;18
1389;17
1390;16
1391;14
1392;27
1393;23
1394;15
1395;17
1396;12
1397;15
1398;14
1399;18
1400;18
1401;24
1402;12
1403;17
1404;25
1405;16
1406;19
1407;31
1408;13
1409;19
1410;21
1411;28
1412;15
1413;16
1414;13
1415;16
1416;15
1417;19
1418;21
1419;15
1420;26
1421;19
1422;19
1423;18
1424;17
1425;16
1426;17
1427;21
1428;18
1429;16
1430;13
1431;12
1432;24
1433;25
1434;6
1435;16
1436;16
1437;18
1438;18
1439;21
1440;14
1441;12
1442;23
1443;7
1444;10
1445;14
1446;18
1447;26
1448;10
1449;10
1450;11
1451;17
1452;11
1453;9
1454;16
1455;11
1456;13
1457;13
1458;25
1459;11
1460;13
1461;10
1462;8
1463;12
1464;13
1465;17
1466;11
1467;16
1468;10
1469;6
1470;7
1471;11
1472;9
1473;12
1474;12
1475;16
1476;11
1477;10
1478;14
1479;15
1480;16
1481;15
1482;11
1483;9
1484;13
1485;16
1486;10
1487;20
1488;15
1489;9
1490;21
1491;11
1492;13
1493;9
1494;9
1495;8
1496;10
1497;14
1498;11
1499;5
1500;8
1501;15
1502;8
1503;10
1504;13
1505;15
1506;12
1507;11
1508;6
1509;12
1510;17
1511;11
1512;15
1513;14
1514;15
1515;12
1516;16
1517;11
1518;7
1519;9
1520;12
1521;12
1522;7
1523;9
1524;11
1525;8
1526;13
1527;8
1528;11
1529;10
1530;7
1531;17
1532;6
1533;12
1534;19
1535;11
1536;13
1537;11
1538;8
1539;6
1540;10
1541;10
1542;9
1543;9
1544;10
1545;11
1546;9
1547;11
1548;8
1549;10
1550;8
1551;12
1552;10
1553;15
1554;10
1555;8
1556;20
1557;15
1558;7
1559;11
1560;15
1561;10
1562;7
1563;7
1564;5
1565;15
1566;6
1567;4
1568;8
1569;12
1570;9
1571;16
1572;11
1573;11
1574;9
1575;5
1576;5
1577;9
1578;6
1579;8
1580;8
1581;10
1582;11
1583;8
1584;6
1585;5
1586;3
1587;5
1588;6
1589;6
1590;12
1591;6
1592;9
1593;7
1594;5
1595;11
1596;5
1597;2
1598;7
1599;6
1600;9
1601;5
1602;6
1603;6
1604;11
1605;12
1606;7
1607;3
1608;8
1609;2
1610;3
1611;8
1612;3
1613;7
1614;9
1615;3
1616;7
1617;5
1618;9
1619;6
1620;8
1621;4
1622;11
1623;9
1624;4
1625;10
1626;7
1627;1
1628;7
1629;8
1630;3
1631;3
1632;9
1633;6
1634;8
1635;9
1636;6
1637;6
1638;4
1639;9
1640;3
1641;4
1642;4
1643;7
1644;3
1645;4
1646;5
1647;5
1648;4
1649;7
1650;5
1651;5
1652;4
1653;5
1654;9
1655;7
1656;5
1657;5
1658;4
1659;3
1660;5
1661;5
1662;7
1663;5
1664;5
1665;6
1666;7
1667;4
1668;6
1669;6
1670;2
1671;7
1672;3
1673;6
1674;4
1675;5
1676;2
1677;0
1678;4
1679;3
1680;1
1681;5
