L 64,p 0.588000,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;7574065
2;1641471
3;985799
4;642000
5;450156
6;331868
7;257186
8;205420
9;168074
10;140363
11;119386
12;102871
13;90447
14;78683
15;69593
16;62271
17;56016
18;51034
19;46721
20;42468
21;38691
22;35905
23;33248
24;31052
25;28969
26;26920
27;25547
28;23898
29;22409
30;21035
31;19824
32;18965
33;17937
34;17045
35;16101
36;15337
37;14648
38;14036
39;13370
40;12770
41;12304
42;11954
43;11197
44;10776
45;10373
46;9891
47;9311
48;9381
49;8862
50;8691
51;8473
52;8177
53;7989
54;7657
55;7412
56;7128
57;6981
58;6705
59;6739
60;6220
61;6126
62;6061
63;5915
64;5919
65;5558
66;5444
67;5390
68;5115
69;4932
70;4853
71;4783
72;4671
73;4525
74;4416
75;4456
76;4361
77;4289
78;4145
79;4064
80;3901
81;3842
82;3747
83;3604
84;3718
85;3505
86;3408
87;3296
88;3299
89;3095
90;3175
91;3128
92;3039
93;2906
94;2956
95;2858
96;2815
97;2795
98;2653
99;2693
100;2760
101;2713
102;2562
103;2454
104;2459
105;2413
106;2387
107;2385
108;2324
109;2288
110;2293
111;2209
112;2119
113;2189
114;2184
115;2076
116;2020
117;2039
118;1963
119;1992
120;1947
121;1869
122;1870
123;1860
124;1830
125;1782
126;1877
127;1741
128;1733
129;1667
130;1750
131;1661
132;1703
133;1591
134;1710
135;1618
136;1568
137;1503
138;1507
139;1478
140;1482
141;1496
142;1451
143;1443
144;1442
145;1388
146;1399
147;1327
148;1376
149;1337
150;1264
151;1378
152;1266
153;1287
154;1277
155;1319
156;1228
157;1234
158;1235
159;1230
160;1170
161;1178
162;1153
163;1194
164;1189
165;1167
166;1134
167;1088
168;1069
169;1095
170;1030
171;1082
172;1060
173;1016
174;1048
175;1014
176;973
177;1079
178;985
179;991
180;978
181;975
182;974
183;957
184;945
185;910
186;982
187;936
188;961
189;939
190;843
191;886
192;925
193;889
194;921
195;859
196;830
197;861
198;837
199;848
200;843
201;812
202;828
203;790
204;810
205;824
206;813
207;806
208;789
209;747
210;714
211;795
212;758
213;775
214;748
215;708
216;730
217;749
218;709
219;672
220;726
221;678
222;701
223;688
224;719
225;662
226;660
227;698
228;671
229;628
230;670
231;622
232;595
233;634
234;638
235;671
236;622
237;619
238;626
239;655
240;572
241;646
242;607
243;573
244;604
245;607
246;572
247;573
248;552
249;552
250;588
251;625
252;524
253;543
254;566
255;582
256;545
257;552
258;565
259;510
260;551
261;552
262;536
263;538
264;503
265;500
266;494
267;486
268;541
269;486
270;524
271;526
272;509
273;499
274;510
275;466
276;448
277;452
278;489
279;486
280;483
281;431
282;495
283;480
284;474
285;430
286;428
287;452
288;452
289;451
290;446
291;461
292;449
293;426
294;461
295;413
296;450
297;458
298;436
299;464
300;402
301;435
302;421
303;431
304;419
305;402
306;417
307;389
308;414
309;405
310;409
311;398
312;418
313;410
314;398
315;378
316;395
317;391
318;390
319;379
320;372
321;398
322;350
323;411
324;380
325;350
326;395
327;395
328;334
329;356
330;367
331;375
332;367
333;351
334;388
335;355
336;347
337;367
338;331
339;346
340;352
341;330
342;331
343;323
344;366
345;343
346;335
347;333
348;349
349;343
350;327
351;299
352;301
353;328
354;337
355;341
356;332
357;326
358;332
359;321
360;311
361;306
362;310
363;318
364;290
365;315
366;304
367;307
368;316
369;325
370;298
371;290
372;298
373;292
374;293
375;323
376;295
377;313
378;294
379;267
380;301
381;278
382;292
383;290
384;265
385;275
386;285
387;303
388;273
389;285
390;285
391;275
392;313
393;281
394;267
395;254
396;286
397;287
398;264
399;278
400;270
401;301
402;273
403;245
404;255
405;272
406;289
407;248
408;256
409;272
410;264
411;238
412;272
413;252
414;238
415;243
416;238
417;250
418;248
419;256
420;227
421;228
422;239
423;230
424;232
425;259
426;232
427;240
428;250
429;215
430;212
431;212
432;238
433;208
434;213
435;246
436;206
437;228
438;214
439;215
440;216
441;238
442;229
443;243
444;215
445;223
446;227
447;205
448;213
449;223
450;219
451;210
452;250
453;216
454;237
455;234
456;212
457;217
458;241
459;202
460;212
461;218
462;222
463;215
464;187
465;216
466;187
467;222
468;225
469;221
470;224
471;205
472;205
473;218
474;190
475;203
476;196
477;223
478;207
479;194
480;179
481;204
482;177
483;202
484;204
485;172
486;208
487;194
488;202
489;197
490;202
491;174
492;193
493;199
494;166
495;199
496;185
497;173
498;180
499;187
500;193
501;176
502;201
503;183
504;168
505;210
506;185
507;157
508;173
509;196
510;173
511;196
512;193
513;173
514;199
515;188
516;166
517;191
518;162
519;163
520;192
521;180
522;177
523;171
524;171
525;160
526;183
527;160
528;152
529;166
530;158
531;164
532;155
533;157
534;173
535;148
536;169
537;155
538;180
539;172
540;173
541;186
542;187
543;158
544;176
545;146
546;148
547;141
548;156
549;155
550;143
551;173
552;169
553;177
554;154
555;165
556;161
557;159
558;142
559;161
560;155
561;152
562;175
563;154
564;162
565;138
566;176
567;168
568;145
569;151
570;140
571;163
572;149
573;158
574;147
575;142
576;135
577;146
578;136
579;135
580;138
581;139
582;133
583;127
584;142
585;134
586;129
587;145
588;139
