L 64,p 0.591300,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;7381457
2;1588487
3;950623
4;618204
5;431776
6;317987
7;244853
8;195556
9;159712
10;133519
11;113072
12;97606
13;84829
14;75145
15;66428
16;59586
17;53264
18;48049
19;44155
20;40331
21;36959
22;34283
23;31607
24;28980
25;27099
26;25402
27;23770
28;22451
29;20876
30;19540
31;18751
32;17479
33;16598
34;15789
35;14898
36;14238
37;13768
38;12973
39;12557
40;11952
41;11345
42;11095
43;10397
44;9940
45;9800
46;9368
47;8945
48;8629
49;8273
50;8048
51;7842
52;7404
53;7449
54;7070
55;6835
56;6565
57;6365
58;6109
59;6086
60;5773
61;5688
62;5637
63;5341
64;5307
65;5044
66;5006
67;4890
68;4841
69;4785
70;4483
71;4457
72;4213
73;4214
74;4071
75;4090
76;3809
77;3850
78;3789
79;3642
80;3631
81;3471
82;3486
83;3338
84;3207
85;3266
86;3128
87;3161
88;3054
89;2931
90;2972
91;2875
92;2867
93;2695
94;2699
95;2774
96;2577
97;2551
98;2511
99;2475
100;2437
101;2383
102;2396
103;2320
104;2364
105;2379
106;2274
107;2129
108;2135
109;2127
110;2059
111;2000
112;1976
113;1981
114;2046
115;1870
116;1846
117;1845
118;1857
119;1795
120;1838
121;1749
122;1706
123;1658
124;1728
125;1605
126;1691
127;1588
128;1628
129;1555
130;1617
131;1560
132;1471
133;1446
134;1482
135;1466
136;1493
137;1397
138;1373
139;1379
140;1360
141;1349
142;1354
143;1354
144;1343
145;1306
146;1300
147;1274
148;1225
149;1214
150;1228
151;1228
152;1222
153;1200
154;1187
155;1166
156;1137
157;1119
158;1118
159;1134
160;1094
161;1094
162;1126
163;1117
164;1057
165;1027
166;1075
167;1036
168;1016
169;1044
170;998
171;1014
172;963
173;991
174;913
175;937
176;917
177;921
178;902
179;873
180;862
181;917
182;884
183;859
184;866
185;808
186;833
187;864
188;877
189;796
190;792
191;882
192;815
193;835
194;845
195;787
196;800
197;782
198;755
199;820
200;743
201;793
202;775
203;769
204;728
205;752
206;738
207;743
208;720
209;701
210;768
211;718
212;700
213;688
214;669
215;674
216;697
217;643
218;646
219;670
220;593
221;626
222;630
223;647
224;634
225;658
