L 64,p 0.582600,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;7894084
2;1738544
3;1046475
4;684022
5;480827
6;356698
7;275644
8;221470
9;181909
10;151717
11;129663
12;111824
13;97619
14;86323
15;76877
16;68475
17;61717
18;55495
19;51214
20;46693
21;42672
22;39141
23;36959
24;34084
25;31474
26;30015
27;27952
28;26278
29;24628
30;23261
31;22163
32;20921
33;19693
34;18807
35;17984
36;17406
37;16208
38;15377
39;14891
40;14158
41;13641
42;13035
43;12427
44;11901
45;11570
46;11097
47;10934
48;10374
49;9972
50;9648
51;9358
52;9082
53;8940
54;8726
55;8258
56;7868
57;7802
58;7514
59;7237
60;7268
61;6972
62;6820
63;6466
64;6427
65;6249
66;6199
67;5802
68;5625
69;5511
70;5448
71;5310
72;5120
73;4929
74;4889
75;4934
76;4746
77;4766
78;4570
79;4338
80;4257
81;4303
82;4198
83;4104
84;4130
85;3899
86;3827
87;3881
88;3739
89;3798
90;3621
91;3504
92;3478
93;3333
94;3358
95;3297
96;3253
97;3126
98;3020
99;3093
100;2968
101;2995
102;2945
103;2793
104;2821
105;2697
106;2722
107;2627
108;2678
109;2702
110;2632
111;2546
112;2437
113;2455
114;2492
115;2405
116;2349
117;2352
118;2260
119;2190
120;2233
121;2235
122;2189
123;2078
124;2041
125;2025
126;1964
127;2017
128;2027
129;1973
130;1927
131;1856
132;1826
133;1830
134;1803
135;1842
136;1765
137;1716
138;1714
139;1738
140;1673
141;1735
142;1719
143;1694
144;1672
145;1598
146;1533
147;1553
148;1512
149;1528
150;1501
151;1503
152;1489
153;1453
154;1476
155;1475
156;1365
157;1385
158;1430
159;1398
160;1335
161;1359
162;1308
163;1352
164;1309
165;1286
166;1278
167;1243
168;1320
169;1318
170;1200
171;1190
172;1240
173;1201
174;1184
175;1146
176;1209
177;1151
178;1173
179;1147
180;1098
181;1154
182;1206
183;1047
184;1066
185;1039
186;1084
187;1040
188;1010
189;1011
190;1019
191;1042
192;1014
193;989
194;1003
195;916
196;947
197;968
198;974
199;941
200;932
201;911
202;922
203;930
204;914
205;934
206;965
207;839
208;880
209;852
210;911
211;932
212;861
213;883
214;858
215;829
216;893
217;794
218;820
219;787
220;774
221;798
222;792
223;743
224;752
225;744
226;806
227;725
228;797
229;730
230;740
231;711
232;774
233;783
234;716
235;748
236;724
237;683
238;679
239;707
240;716
241;640
242;701
243;685
244;715
245;657
246;644
247;624
248;703
249;685
250;608
251;642
252;656
253;662
254;655
255;613
256;594
257;593
258;609
259;610
260;644
261;632
262;629
263;575
264;617
265;611
266;613
267;586
268;527
269;593
270;585
271;544
272;528
273;555
274;544
275;566
276;515
277;574
278;561
279;571
280;469
281;583
282;522
283;559
284;527
285;489
286;512
287;494
288;542
289;461
290;521
291;511
292;516
293;512
294;498
295;501
296;519
297;470
298;467
299;490
300;486
301;496
302;520
303;506
304;471
305;451
306;457
307;496
308;479
309;460
310;473
311;460
312;481
313;450
314;419
315;432
316;459
317;491
318;429
319;457
320;430
321;443
322;437
323;421
324;454
325;456
326;428
327;422
328;415
329;391
330;402
331;371
332;428
333;436
334;387
335;398
336;384
337;410
338;400
339;395
340;407
341;421
342;384
343;355
344;399
345;378
346;376
347;368
348;367
349;369
350;389
351;388
352;383
353;384
354;356
355;358
356;347
357;386
358;354
359;345
360;350
361;356
362;357
363;326
364;341
365;356
366;352
367;340
368;331
369;330
370;358
371;333
372;378
373;325
374;367
375;318
376;357
377;342
378;329
379;299
380;338
381;297
382;266
383;313
384;283
385;300
386;317
387;341
388;322
389;324
390;327
391;313
392;319
393;326
