L 64,p 0.586900,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;7630827
2;1661733
3;995573
4;651456
5;454628
6;336488
7;260486
8;206969
9;169905
10;143060
11;121333
12;104364
13;90862
14;80617
15;71553
16;63259
17;57100
18;52088
19;47425
20;43352
21;40061
22;36632
23;34310
24;31315
25;29410
26;27473
27;25992
28;24081
29;22775
30;21607
31;20245
32;19180
33;18077
34;17373
35;16333
36;15560
37;14913
38;14366
39;13548
40;12959
41;12587
42;11978
43;11553
44;11159
45;10503
46;10281
47;9896
48;9473
49;8964
50;8797
51;8603
52;8373
53;8057
54;7777
55;7740
56;7320
57;7055
58;6967
59;6642
60;6434
61;6242
62;6037
63;5962
64;5833
65;5568
66;5405
67;5351
68;5234
69;5130
70;4972
71;4835
72;4717
73;4678
74;4433
75;4509
76;4325
77;4190
78;4196
79;3963
80;3965
81;3873
82;3842
83;3774
84;3526
85;3560
86;3537
87;3403
88;3279
89;3331
90;3366
91;3288
92;3106
93;3133
94;3010
95;3098
96;3000
97;2892
98;2735
99;2732
100;2703
101;2605
102;2573
103;2554
104;2558
105;2531
106;2451
107;2425
108;2403
109;2342
110;2319
111;2231
112;2151
113;2203
114;2112
115;2118
116;2137
117;2129
118;2038
119;2070
120;1968
121;1946
122;1983
123;1964
124;1811
125;1877
126;1846
127;1747
128;1843
129;1749
130;1735
131;1770
132;1733
133;1718
134;1638
135;1598
136;1624
137;1572
138;1615
139;1529
140;1628
141;1484
142;1539
143;1418
144;1541
145;1437
146;1395
147;1430
148;1411
149;1379
150;1428
151;1305
152;1323
153;1297
154;1308
155;1274
156;1367
157;1218
158;1235
159;1261
160;1215
161;1249
162;1225
163;1151
164;1205
165;1106
166;1153
167;1195
168;1176
169;1079
170;1120
171;1144
172;1084
173;1073
174;1097
175;1072
176;1036
177;1063
178;1015
179;1006
180;1022
181;1026
182;1050
183;966
184;1000
185;985
186;974
187;941
188;906
189;927
190;911
191;915
192;907
193;921
194;907
195;914
196;879
197;889
