L 64,p 0.594100,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;7223053
2;1542086
3;920894
4;597580
5;416678
6;305616
7;236362
8;188281
9;153204
10;128244
11;108273
12;93643
13;81143
14;71496
15;63542
16;56870
17;50537
18;46105
19;41791
20;37997
21;35088
22;32224
23;29455
24;27566
25;26097
26;24158
27;22298
28;21104
29;19911
30;18548
31;17824
32;16694
33;15738
34;15095
35;14265
36;13403
37;12841
38;12471
39;11646
40;11234
41;10656
42;10305
43;9909
44;9496
45;9145
46;8834
47;8582
48;8075
49;7853
50;7583
51;7402
52;7232
53;6833
54;6669
55;6381
56;6325
57;6081
58;5730
59;5706
60;5528
61;5381
62;5224
63;5147
64;4899
65;4717
66;4546
67;4559
68;4517
69;4342
70;4117
71;4174
72;3964
73;3919
74;3781
75;3739
76;3625
77;3438
78;3429
79;3480
80;3319
81;3247
82;3198
83;3123
84;3144
85;2974
86;3032
87;2845
88;2902
89;2792
90;2823
91;2750
92;2634
93;2522
94;2603
95;2551
96;2417
97;2352
98;2368
99;2289
100;2290
101;2264
102;2190
103;2163
104;2138
105;2040
106;2025
107;2052
108;1950
109;2022
110;1915
111;1805
112;1848
113;1865
114;1881
115;1798
116;1718
117;1785
118;1614
119;1707
120;1673
121;1588
122;1633
123;1552
124;1572
125;1518
126;1538
127;1510
128;1443
129;1431
130;1424
131;1415
132;1413
133;1399
134;1353
135;1373
136;1467
137;1302
138;1302
139;1256
140;1303
141;1232
142;1271
143;1253
144;1200
145;1164
146;1201
147;1199
148;1153
149;1124
150;1131
151;1106
152;1059
153;1065
154;1130
155;1064
156;1082
157;1058
158;994
159;1070
160;996
161;1008
162;1003
163;962
164;1003
165;976
166;1029
167;877
168;965
169;895
170;875
171;900
172;911
173;925
174;900
175;852
176;830
177;845
178;848
179;848
180;831
181;812
182;833
183;808
184;857
185;826
186;791
187;809
188;774
189;744
190;785
191;783
192;783
193;735
194;722
195;707
196;706
197;721
198;706
199;710
200;723
201;676
202;706
203;728
204;664
205;674
206;688
207;624
208;673
209;650
210;653
211;640
212;655
213;642
214;610
215;622
216;602
217;643
218;572
219;592
220;575
221;648
222;614
223;603
224;610
225;569
226;570
227;560
228;578
229;592
230;551
231;557
232;552
233;523
234;583
235;538
236;535
237;518
238;552
239;508
240;486
241;493
242;568
243;497
244;518
245;492
246;493
247;499
248;520
249;460
250;503
251;465
252;518
253;509
254;470
255;461
256;473
257;481
258;469
259;495
260;483
261;469
262;449
263;454
264;457
265;408
266;446
267;463
268;432
269;416
270;416
271;427
272;412
273;383
274;432
275;394
276;427
277;427
278;428
279;395
280;433
281;393
282;421
283;396
284;399
285;366
286;386
287;379
288;385
289;389
290;364
291;389
292;383
293;389
294;363
295;416
296;364
297;378
298;337
299;359
300;360
301;358
302;342
303;328
304;364
305;337
306;377
307;329
308;349
309;336
310;349
311;334
312;355
313;330
314;352
315;319
316;324
317;325
318;300
319;318
320;317
321;337
322;325
323;320
324;303
325;302
326;317
327;318
328;318
329;278
330;317
331;324
332;341
333;290
334;309
335;300
336;327
337;277
338;303
339;282
340;295
341;259
342;292
343;291
344;294
345;290
346;288
347;283
348;286
349;291
350;258
351;289
352;278
353;260
354;276
355;281
356;297
357;290
358;304
359;258
360;266
361;260
362;294
363;229
364;300
365;261
366;250
367;246
368;272
369;279
370;266
371;253
372;261
373;263
374;290
375;255
376;268
377;242
378;227
379;236
380;250
381;227
382;259
383;260
384;253
385;231
386;233
387;241
388;251
389;229
390;241
391;249
392;240
393;233
394;237
395;262
396;236
397;218
398;259
399;229
400;222
401;207
402;250
403;184
404;211
405;214
406;200
407;215
408;219
409;240
410;227
411;236
412;220
413;210
414;223
415;218
416;216
417;229
418;205
419;195
420;207
421;201
422;229
423;180
424;195
425;197
426;193
427;233
428;202
429;215
430;226
431;213
432;186
433;206
434;192
435;228
436;189
437;190
438;187
439;211
440;190
441;183
442;205
443;189
444;207
445;166
446;190
447;202
448;185
449;195
450;189
451;187
452;170
453;181
454;168
455;184
456;187
457;159
458;170
459;197
460;186
461;187
462;183
463;180
464;172
465;181
466;161
467;173
468;171
469;178
470;182
471;173
472;164
473;173
474;180
475;159
476;159
477;170
478;169
479;156
480;155
481;183
482;139
483;162
484;161
485;163
486;172
487;151
488;170
489;160
490;151
491;173
492;161
493;157
494;162
495;172
496;152
497;178
498;176
499;145
500;156
501;147
502;152
503;145
504;162
505;157
506;169
507;152
508;164
509;133
510;139
511;144
512;148
513;118
514;148
515;126
516;178
517;149
518;146
519;155
520;157
521;164
522;145
523;143
524;135
525;139
526;145
527;163
528;145
529;146
530;157
531;148
532;140
533;137
534;140
535;124
536;155
537;128
538;129
539;145
540;129
541;147
542;149
543;151
544;137
545;130
546;123
547;137
548;137
549;149
550;129
551;122
552;158
553;144
554;143
555;142
556;151
557;121
558;143
559;132
560;135
561;140
562;135
563;132
564;123
565;124
566;151
567;104
568;133
569;110
570;113
571;133
572;143
573;115
574;106
575;136
576;124
577;145
578;124
579;114
580;109
581;111
582;116
583;111
584;129
585;148
586;128
587;127
588;123
589;146
590;124
591;112
592;104
593;108
594;125
595;106
596;124
597;103
598;140
599;107
600;118
601;106
602;124
603;112
604;144
605;126
606;110
607;115
608;120
609;123
610;119
611;119
612;115
613;110
614;115
615;98
616;124
617;105
618;127
619;119
620;113
621;117
622;119
623;116
624;131
625;108
626;94
627;108
628;114
629;117
630;105
631;120
632;108
633;116
634;104
635;118
636;103
637;91
638;78
639;100
640;100
641;104
642;114
643;105
644;109
645;105
646;94
647;109
648;96
649;121
650;93
651;104
652;107
653;109
654;107
655;96
656;110
657;95
658;103
659;104
660;122
661;112
662;106
663;102
664;107
665;91
666;106
667;102
668;98
669;93
670;106
671;90
672;96
673;109
674;87
675;81
676;102
677;119
678;80
679;119
680;98
681;101
682;98
683;84
684;114
685;95
686;104
687;96
688;103
689;109
690;84
691;103
692;80
693;94
694;85
695;97
696;98
697;81
698;100
699;94
700;85
701;86
702;82
703;87
704;93
705;102
706;85
707;96
708;102
709;100
710;83
711;105
712;81
713;88
714;100
715;96
716;90
717;89
718;99
719;95
720;79
721;80
722;84
723;85
724;83
725;92
726;89
727;96
728;76
729;80
730;104
731;74
732;71
733;77
734;85
735;82
736;80
737;90
738;74
739;73
740;74
741;75
742;71
743;84
744;84
745;80
746;85
747;81
748;83
749;91
750;78
751;84
752;84
753;80
754;92
755;93
756;92
757;76
758;103
759;74
760;80
761;93
762;78
763;89
764;96
765;74
766;77
767;79
768;76
769;86
770;75
771;84
772;80
773;85
774;79
775;86
776;76
777;70
778;83
779;74
780;79
781;74
782;66
783;75
784;62
785;76
786;70
787;68
788;75
789;80
790;71
791;83
792;66
793;69
794;60
795;73
796;69
797;79
798;62
799;71
800;73
801;74
802;74
803;79
804;61
805;70
806;82
807;66
808;81
809;61
810;65
811;61
812;78
813;79
814;70
815;76
816;80
817;82
818;58
819;57
820;71
821;53
822;68
823;65
824;70
825;74
826;91
827;86
828;71
829;75
830;83
831;77
832;65
833;85
834;76
835;56
836;62
837;70
838;65
839;77
840;72
841;66
842;59
843;57
844;77
845;52
846;75
847;83
848;60
849;85
850;64
851;71
852;70
853;60
854;71
855;73
856;68
857;72
858;74
859;56
860;70
861;74
862;64
863;95
864;77
865;61
866;64
867;66
868;66
869;56
870;65
871;73
872;68
873;74
874;67
875;73
876;71
877;58
878;62
879;63
880;53
881;67
882;56
883;60
884;69
885;77
886;67
887;60
888;77
889;58
890;57
891;78
892;65
893;41
894;67
895;77
896;66
897;71
898;58
899;84
900;52
901;52
902;56
903;65
904;64
905;57
906;45
907;56
908;56
909;70
910;60
911;61
912;59
913;56
914;62
915;59
916;69
917;63
918;57
919;54
920;62
921;62
922;53
923;55
924;53
925;57
926;52
927;48
928;58
929;59
930;59
931;52
932;61
933;60
934;58
935;57
936;65
937;51
938;51
939;59
940;59
941;41
942;48
943;50
944;64
945;70
946;53
947;69
948;56
949;59
950;56
951;57
952;44
953;54
954;74
955;58
956;45
957;51
958;53
959;57
960;49
961;45
962;44
963;52
964;55
965;51
966;45
967;48
968;50
969;64
970;64
971;56
972;61
973;50
974;51
975;59
976;47
977;55
978;51
979;54
980;53
981;59
982;47
983;51
984;48
985;52
986;63
987;55
988;49
989;49
990;55
991;54
992;49
993;48
994;43
995;68
996;53
997;50
998;51
999;37
1000;68
1001;49
1002;43
1003;62
1004;46
1005;48
1006;42
1007;56
1008;44
1009;42
1010;58
1011;51
1012;43
1013;60
1014;49
1015;46
1016;54
1017;57
1018;51
1019;47
1020;40
1021;54
1022;50
1023;45
1024;35
1025;42
1026;39
1027;44
1028;53
1029;55
1030;46
1031;55
1032;43
1033;57
1034;54
1035;49
1036;48
1037;44
1038;49
1039;45
1040;50
1041;47
1042;40
1043;39
1044;61
1045;39
1046;39
1047;42
1048;46
1049;46
1050;55
1051;46
1052;39
1053;50
1054;38
1055;50
1056;60
1057;45
1058;43
1059;40
1060;43
1061;57
1062;45
1063;43
1064;40
1065;45
1066;39
1067;44
1068;37
1069;52
1070;53
1071;38
1072;49
1073;48
1074;47
1075;45
1076;31
1077;53
1078;48
1079;32
1080;43
1081;43
1082;51
1083;40
1084;49
1085;37
1086;50
1087;37
1088;37
1089;39
1090;57
1091;39
1092;45
1093;38
1094;54
1095;33
1096;39
1097;40
1098;44
1099;36
1100;44
1101;43
1102;44
1103;32
1104;43
1105;43
1106;23
1107;37
1108;44
1109;38
1110;32
1111;53
1112;39
1113;46
1114;35
1115;50
1116;33
1117;50
1118;43
1119;45
1120;43
1121;47
1122;46
1123;42
1124;47
1125;46
1126;41
1127;43
1128;44
1129;29
1130;34
1131;46
1132;35
1133;37
1134;29
1135;30
1136;43
1137;38
1138;34
1139;44
1140;44
1141;42
1142;36
1143;43
1144;40
1145;32
1146;32
1147;28
1148;30
1149;28
1150;35
1151;39
1152;43
1153;38
1154;30
1155;32
1156;32
1157;33
1158;41
1159;42
1160;33
1161;34
1162;30
1163;33
1164;35
1165;21
1166;30
1167;32
1168;30
1169;30
1170;28
1171;44
1172;39
1173;32
1174;40
1175;35
1176;38
1177;40
1178;38
1179;38
1180;34
1181;42
1182;39
1183;32
1184;33
1185;32
1186;35
1187;36
1188;28
1189;34
1190;35
1191;37
1192;34
1193;40
1194;34
1195;47
1196;43
1197;23
1198;38
1199;44
1200;36
1201;28
1202;28
1203;51
1204;30
1205;33
1206;35
1207;26
1208;37
1209;43
1210;23
1211;41
1212;33
1213;38
1214;38
1215;29
1216;33
1217;31
1218;34
1219;36
1220;32
1221;32
1222;21
1223;36
1224;34
1225;31
1226;37
1227;31
1228;31
1229;40
1230;21
1231;46
1232;30
1233;36
1234;37
1235;32
1236;35
1237;42
1238;36
1239;34
1240;34
1241;36
1242;42
1243;25
1244;41
1245;27
1246;37
1247;25
1248;25
1249;28
1250;27
1251;34
1252;31
1253;25
1254;25
1255;26
1256;35
1257;26
1258;22
1259;35
1260;27
1261;40
1262;29
1263;19
1264;32
1265;41
1266;32
1267;25
1268;35
1269;30
1270;37
1271;19
1272;33
1273;26
1274;32
1275;24
1276;28
1277;28
1278;26
1279;23
1280;29
1281;29
1282;23
1283;22
1284;32
1285;28
1286;36
1287;27
1288;23
1289;21
1290;22
1291;27
1292;23
1293;35
1294;37
1295;31
1296;32
1297;24
1298;30
1299;34
1300;20
1301;18
1302;21
1303;21
1304;24
1305;27
1306;21
1307;20
1308;25
1309;26
1310;26
1311;25
1312;28
1313;30
1314;19
1315;28
1316;31
1317;27
1318;24
1319;31
1320;32
1321;22
1322;13
1323;38
1324;20
1325;23
1326;22
1327;26
1328;36
1329;24
1330;27
1331;20
1332;18
1333;27
1334;19
1335;26
1336;27
1337;24
1338;22
1339;28
1340;26
1341;21
1342;25
1343;29
1344;26
1345;19
1346;21
1347;31
1348;18
1349;28
1350;26
1351;21
1352;14
1353;22
1354;21
1355;24
1356;26
1357;31
1358;22
1359;25
1360;29
1361;18
1362;21
1363;23
1364;27
1365;26
1366;32
1367;17
1368;22
1369;19
1370;22
1371;25
1372;22
1373;28
1374;18
1375;18
1376;27
1377;19
1378;21
1379;16
1380;21
1381;16
1382;33
1383;18
1384;15
1385;11
1386;22
1387;18
1388;19
1389;28
1390;21
1391;25
1392;25
1393;6
1394;22
1395;21
1396;24
1397;17
1398;26
1399;11
1400;12
1401;19
1402;22
1403;27
1404;21
1405;18
1406;22
1407;19
1408;15
1409;18
1410;19
1411;21
1412;18
1413;12
1414;17
1415;16
1416;19
1417;23
1418;26
1419;14
1420;15
1421;13
1422;13
1423;12
1424;17
1425;16
1426;17
1427;22
1428;11
1429;13
1430;21
1431;12
1432;10
1433;21
1434;19
1435;10
1436;26
1437;17
1438;19
1439;20
1440;18
1441;16
1442;9
1443;14
1444;19
1445;12
1446;20
1447;16
1448;14
1449;18
1450;13
1451;9
1452;18
1453;10
1454;19
1455;18
1456;14
1457;13
1458;14
1459;10
1460;13
1461;13
1462;10
1463;16
1464;10
1465;16
1466;17
1467;11
1468;10
1469;25
1470;11
1471;14
1472;23
1473;22
1474;14
1475;17
1476;18
1477;14
1478;17
1479;14
1480;11
1481;14
1482;15
1483;12
1484;14
1485;28
1486;12
1487;17
1488;12
1489;18
1490;12
1491;17
1492;11
1493;12
1494;10
1495;22
1496;17
1497;12
1498;14
1499;14
1500;10
1501;12
1502;10
1503;9
1504;18
1505;11
1506;12
1507;10
1508;15
1509;14
1510;16
1511;13
1512;9
1513;15
1514;16
1515;15
1516;11
1517;12
1518;9
1519;11
1520;9
1521;10
1522;16
1523;11
1524;14
1525;13
1526;11
1527;9
1528;9
1529;16
1530;14
1531;13
1532;11
1533;8
1534;13
1535;11
1536;8
1537;8
1538;10
1539;13
1540;4
1541;17
1542;9
1543;7
1544;12
1545;16
1546;11
1547;5
1548;7
1549;10
1550;18
1551;12
1552;4
1553;5
1554;8
1555;10
1556;8
1557;8
1558;10
1559;3
1560;9
1561;4
1562;14
1563;9
1564;13
1565;12
1566;9
1567;9
1568;11
1569;11
1570;5
1571;3
1572;11
1573;8
1574;7
1575;11
