L 64,p 0.588100,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;7562416
2;1642925
3;983039
4;642454
5;449102
6;330532
7;256254
8;204989
9;167196
10;139584
11;119428
12;102371
13;89613
14;79008
15;69687
16;62838
17;56158
18;51132
19;46117
20;42767
21;38796
22;36036
23;33407
24;30548
25;28807
26;27106
27;25037
28;23683
29;22114
30;20763
31;20008
32;18589
33;17626
34;16867
35;16302
36;15422
37;14725
38;13676
39;13523
40;12881
41;12121
42;11611
43;11193
44;10839
45;10302
46;10125
47;9703
48;9327
49;8957
50;8489
51;8472
52;8086
53;7855
54;7604
55;7364
56;7067
57;6960
58;6659
59;6505
60;6250
61;6150
62;5813
63;5974
64;5632
65;5551
66;5427
67;5293
68;5169
69;4995
70;4964
71;4756
72;4668
73;4594
74;4322
75;4301
76;4252
77;4204
78;4132
79;4022
80;3857
81;3736
82;3858
83;3545
84;3585
85;3510
86;3410
87;3333
88;3292
89;3148
90;3147
91;3173
92;3051
93;3011
94;2969
95;2863
96;2869
97;2823
98;2677
99;2682
100;2690
101;2616
102;2580
103;2595
104;2393
105;2387
106;2518
107;2300
108;2278
109;2308
110;2298
111;2251
112;2065
113;2167
114;2115
115;2179
116;2137
117;2044
118;1977
119;1915
120;1912
121;1835
122;1902
123;1824
124;1774
125;1796
126;1767
127;1712
128;1745
129;1726
130;1678
131;1648
132;1523
133;1635
134;1526
135;1532
136;1555
137;1561
138;1547
139;1499
140;1516
141;1472
142;1438
143;1441
144;1479
145;1432
146;1371
147;1375
148;1372
149;1461
150;1356
151;1329
152;1275
153;1258
154;1315
155;1261
156;1250
157;1255
158;1217
159;1210
160;1181
161;1223
162;1210
163;1150
164;1168
165;1121
166;1131
167;1085
168;1085
169;1088
170;1067
171;1064
172;1021
173;1026
174;1031
175;1076
176;1033
177;1031
178;1053
179;1005
180;1014
181;965
182;941
183;971
184;927
185;915
186;906
187;957
188;945
189;906
190;867
191;953
192;916
193;866
194;835
195;888
196;845
197;817
198;849
199;860
200;818
201;798
202;808
203;806
204;817
205;755
206;792
207;768
208;743
209;768
210;721
211;782
212;784
213;792
214;710
215;742
216;735
217;721
218;743
219;752
220;688
221;691
222;722
223;665
224;684
225;697
226;702
227;648
228;703
229;644
230;728
231;687
232;671
233;639
234;550
235;613
236;666
237;606
238;610
239;655
240;589
241;617
242;602
243;595
244;611
245;586
246;603
247;561
248;563
249;553
250;581
251;541
252;533
253;563
254;581
255;563
256;526
257;482
258;513
259;515
260;532
261;560
262;512
263;517
264;520
265;517
266;523
267;549
268;536
269;496
270;485
271;506
272;448
273;497
274;506
275;467
276;488
277;476
278;477
279;503
280;488
281;457
282;489
283;456
284;475
285;466
286;460
287;460
288;433
289;462
290;419
291;451
292;431
293;471
294;457
295;455
296;425
297;465
298;397
299;415
300;417
301;477
302;423
303;453
304;395
305;405
306;411
307;390
308;370
309;415
310;429
311;405
312;394
313;393
314;415
315;383
316;387
317;388
318;409
319;372
320;387
321;362
322;415
323;348
324;357
325;411
326;363
327;372
328;413
329;390
330;387
331;378
332;330
333;365
334;350
335;386
336;369
337;335
338;347
339;346
340;333
341;333
342;334
343;332
344;335
345;352
346;324
347;348
348;320
349;356
350;331
351;319
352;309
353;353
354;330
355;325
356;308
357;287
358;284
359;323
360;326
361;317
362;350
363;297
364;310
365;324
366;329
367;328
368;307
369;313
370;299
371;308
372;299
373;282
374;285
375;299
376;293
377;313
378;308
379;280
380;319
381;276
382;284
383;265
384;305
385;295
386;276
387;287
388;262
389;294
390;257
391;300
392;247
393;253
394;273
395;265
396;258
397;257
398;265
399;237
400;271
401;284
402;262
403;250
404;229
405;255
406;249
407;255
408;257
409;251
410;274
411;276
412;233
413;237
414;277
415;249
416;236
417;246
418;229
419;254
420;252
421;220
422;246
423;257
424;238
425;246
426;275
427;254
428;238
429;212
430;252
431;229
432;253
433;230
434;235
435;227
436;228
437;218
438;219
439;219
440;250
441;245
442;225
443;194
444;247
445;226
446;183
447;216
448;217
449;230
450;206
451;245
452;208
453;220
454;210
455;216
456;215
457;199
