L 64,p 0.585500,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;7723569
2;1685842
3;1014749
4;659639
5;464306
6;343387
7;265175
8;212550
9;174519
10;146275
11;123691
12;107029
13;93628
14;81784
15;73334
16;65328
17;59285
18;53142
19;48607
20;44381
21;40962
22;37816
23;35099
24;32572
25;30292
26;28184
27;26578
28;24951
29;23184
30;22210
31;20979
32;19844
33;18926
34;17786
35;16937
36;16031
37;15374
38;14704
39;14109
40;13453
41;12923
42;12228
43;11783
44;11184
45;10835
46;10544
47;10249
48;9787
49;9371
50;9037
51;8800
52;8579
53;8248
54;8205
55;7826
56;7379
57;7193
58;7064
59;6986
60;6760
61;6485
62;6316
63;6219
64;5875
65;5881
66;5578
67;5454
68;5405
69;5275
70;5202
71;4798
72;4952
73;4800
74;4724
75;4571
76;4495
77;4307
78;4263
79;4116
80;4157
81;3979
82;3897
83;3868
84;3761
85;3782
86;3704
87;3596
88;3573
89;3413
90;3315
91;3202
92;3146
93;3293
94;3105
95;3161
96;3042
97;3009
98;2944
99;2783
100;2803
101;2746
102;2752
103;2728
104;2664
105;2555
106;2522
107;2550
108;2458
109;2419
110;2425
111;2312
112;2349
113;2314
114;2294
115;2250
116;2160
117;2196
118;2190
119;1977
120;2072
121;2035
122;2036
123;1998
124;1965
125;1871
126;1907
127;1874
128;1850
129;1836
130;1763
131;1821
132;1704
133;1698
134;1678
135;1660
136;1615
137;1596
138;1586
139;1632
140;1589
141;1561
142;1552
143;1448
144;1521
145;1521
146;1541
147;1455
148;1528
149;1398
150;1360
151;1441
152;1374
153;1362
154;1342
155;1323
156;1289
157;1275
158;1338
159;1312
160;1287
161;1170
162;1329
163;1258
164;1243
165;1226
166;1200
167;1212
168;1150
169;1142
170;1121
171;1105
172;1153
173;1158
174;1175
175;1180
176;1054
177;1062
178;1067
179;1075
180;1058
181;992
182;1049
183;987
184;1020
185;993
186;1105
187;991
188;1003
189;925
190;976
191;983
192;986
193;990
194;882
195;926
196;915
197;877
198;953
199;884
200;877
201;888
202;834
203;864
204;891
205;833
206;896
207;909
208;837
209;822
210;806
211;778
212;799
213;763
214;811
215;753
216;716
217;823
218;742
219;720
220;755
221;781
222;716
223;740
224;786
225;726
226;686
227;689
228;678
229;731
230;695
231;628
232;671
233;723
234;682
235;656
236;669
237;652
238;660
239;638
240;655
241;651
242;615
243;644
244;646
245;619
246;676
247;603
248;599
249;634
250;588
251;645
252;569
