L 128,p 0.590300,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;28485787
2;5901903
3;3489093
4;2240126
5;1559214
6;1139911
7;873337
8;691190
9;564268
10;467922
11;395025
12;337809
13;291804
14;257120
15;226464
16;202038
17;180530
18;162649
19;147886
20;134473
21;123906
22;113882
23;105110
24;96662
25;89800
26;83655
27;78408
28;72789
29;68737
30;64129
31;60729
32;57409
33;53644
34;51056
35;48171
36;46390
37;44294
38;41868
39;39817
40;38285
41;36397
42;35026
43;33561
44;32053
45;30793
46;29358
47;28212
48;27507
49;26255
50;25223
51;24473
52;23719
53;22949
54;22103
55;21232
56;20462
57;19788
58;19301
59;19059
60;18154
61;17699
62;17151
63;16768
64;16308
65;15508
66;15145
67;14879
68;14457
69;13968
70;13932
71;13392
72;12972
73;12549
74;12441
75;12067
76;11882
77;11464
78;11148
79;10870
80;10768
81;10852
82;10371
83;10257
84;9963
85;9669
86;9498
87;9257
88;9096
89;8866
90;8684
91;8615
92;8333
93;8342
94;8061
95;7706
96;7988
97;7646
98;7627
99;7443
100;7140
101;7092
102;6875
103;6888
104;6657
105;6481
106;6526
107;6275
108;6228
109;6193
110;6065
111;6003
112;5920
113;5823
114;5682
115;5531
116;5619
117;5461
118;5437
119;5183
120;5209
121;5053
122;4938
123;4906
124;4785
125;4804
126;4718
127;4632
128;4618
129;4532
130;4459
131;4409
132;4373
133;4348
134;4274
135;4397
136;4083
137;4084
138;4081
139;3984
140;3951
141;3854
142;3858
143;3801
144;3694
145;3760
146;3646
147;3600
148;3650
149;3543
150;3456
151;3452
152;3289
153;3397
154;3357
155;3227
156;3165
157;3159
158;3166
159;3223
160;3095
161;3008
162;2947
163;2974
164;2948
165;2824
166;2863
167;2887
168;2929
169;2787
170;2835
171;2668
172;2777
173;2709
174;2684
175;2687
176;2699
177;2646
178;2664
179;2467
180;2495
181;2453
182;2509
183;2501
184;2392
185;2419
186;2365
187;2398
188;2411
189;2380
190;2330
191;2264
192;2287
193;2255
194;2193
195;2136
196;2174
197;2159
198;2099
199;2134
200;2116
201;2048
202;2108
203;1990
204;2026
205;1979
206;1966
207;2009
208;1929
209;1906
210;1977
211;1991
212;1897
213;1906
214;1831
215;1859
216;1855
217;1784
218;1842
219;1850
220;1733
221;1742
222;1798
223;1723
224;1773
225;1763
226;1658
227;1735
228;1706
229;1689
230;1683
231;1704
232;1616
233;1579
234;1669
235;1575
236;1573
237;1568
238;1594
239;1474
240;1479
241;1512
242;1481
243;1431
244;1534
245;1463
246;1414
247;1417
248;1524
249;1363
250;1430
251;1392
252;1416
253;1322
254;1329
255;1374
256;1346
257;1337
258;1397
259;1264
260;1304
261;1343
262;1254
263;1284
264;1309
265;1286
266;1224
267;1271
268;1252
269;1236
270;1215
271;1308
272;1188
273;1220
274;1242
275;1178
276;1204
277;1232
278;1178
279;1150
280;1158
281;1225
282;1216
283;1187
284;1170
285;1149
286;1061
287;1127
288;1074
289;1098
290;1071
291;1098
292;1132
293;1056
294;1022
295;1056
296;1039
297;1083
298;1008
299;1062
300;1047
301;1043
302;1013
303;1004
304;1000
305;990
306;1027
307;1014
308;992
309;1010
310;979
311;951
312;943
313;1017
314;913
315;915
316;979
317;947
318;941
319;937
320;909
321;955
322;901
323;907
324;923
325;936
326;882
327;877
328;907
329;891
330;818
331;899
332;883
333;904
334;796
335;886
336;862
337;821
338;841
339;841
340;806
341;843
342;859
343;832
344;863
345;829
346;733
347;793
348;799
349;805
350;828
351;779
352;768
353;830
354;789
355;727
356;764
357;781
358;727
359;698
360;793
361;708
362;732
363;818
364;701
365;735
366;742
367;712
368;689
369;731
370;715
371;693
372;701
373;685
374;671
375;690
376;699
377;694
378;715
379;729
380;690
381;675
382;708
383;650
384;658
385;619
386;641
387;618
388;680
389;636
390;634
391;664
392;661
393;647
394;667
395;650
396;604
397;619
398;614
399;597
400;624
401;632
402;615
403;627
404;607
405;609
406;643
407;590
408;600
409;608
410;600
411;584
412;614
413;578
414;595
415;589
416;599
417;572
418;545
419;620
420;586
421;584
422;560
423;531
424;578
425;574
426;553
427;559
428;538
429;579
430;564
431;559
432;534
433;506
434;487
435;556
436;535
437;540
438;555
439;539
440;534
441;574
442;509
443;547
444;521
445;476
446;530
447;535
448;550
449;567
450;508
451;498
452;529
453;494
454;508
455;469
456;488
457;494
458;498
459;495
460;489
461;508
462;486
463;488
464;477
465;476
466;475
467;503
468;440
469;484
470;499
471;524
472;491
473;446
474;434
475;454
476;460
477;524
478;490
479;465
480;483
481;468
482;398
483;460
484;459
485;463
486;458
487;438
488;480
489;443
490;463
491;448
492;438
493;398
494;457
495;452
496;457
497;436
498;409
499;407
500;438
501;425
502;424
503;444
504;436
505;431
506;377
507;444
508;375
509;396
510;423
511;443
512;398
513;421
514;388
515;423
516;392
517;395
518;430
519;399
520;400
521;368
522;409
523;406
524;409
525;377
526;418
527;421
528;391
529;371
530;394
531;370
532;407
533;400
534;329
535;382
536;420
537;368
538;378
539;347
540;361
541;395
542;355
543;375
544;385
545;384
546;390
547;397
548;391
549;357
550;349
551;350
552;363
553;323
554;370
555;369
556;366
557;337
558;343
559;355
560;350
561;335
562;329
563;358
564;358
565;353
566;365
567;307
568;363
569;342
570;337
571;344
572;321
573;375
574;377
575;340
576;328
577;341
578;334
579;379
580;341
581;329
582;342
583;296
584;365
585;313
586;326
587;313
588;311
589;331
590;325
591;327
592;334
593;300
594;335
595;335
596;319
597;308
598;321
599;278
600;292
601;296
602;326
603;322
604;316
605;331
606;311
607;337
608;262
609;306
610;300
611;298
612;290
613;319
614;265
615;303
616;303
617;291
618;304
619;316
620;293
621;291
622;304
623;293
624;304
625;281
626;297
627;292
628;278
629;285
630;313
631;306
632;271
633;311
634;295
635;270
636;269
637;300
638;284
639;271
640;291
641;285
642;283
643;284
644;304
645;263
646;284
647;276
648;275
649;278
650;270
651;271
652;292
653;274
654;290
655;256
656;279
657;286
658;251
659;264
660;260
661;266
662;265
663;253
664;261
665;246
666;263
667;274
668;240
669;273
670;242
671;280
672;258
673;292
674;256
675;274
676;226
677;259
678;272
679;260
680;246
681;263
682;233
683;241
684;236
685;263
686;245
687;280
688;246
689;269
690;240
691;233
692;265
693;256
694;262
695;236
696;232
697;246
698;238
699;234
700;265
701;240
702;253
703;246
704;228
705;233
706;239
707;256
708;224
709;244
710;251
711;234
712;247
713;261
714;243
715;214
716;231
717;207
718;258
719;249
720;244
721;244
722;234
723;235
724;237
725;214
726;199
727;222
728;194
729;215
730;213
731;244
732;205
733;227
734;219
735;230
736;203
737;220
738;203
739;211
740;241
741;217
742;223
743;202
744;224
745;247
746;227
747;230
748;221
749;216
750;218
751;192
752;211
753;218
754;196
755;224
756;213
757;211
758;194
759;212
760;204
761;216
762;215
763;211
764;215
765;209
766;212
767;200
768;195
769;213
770;191
771;183
772;210
773;192
774;225
775;230
776;207
777;207
778;182
779;194
780;223
781;216
782;213
783;196
784;211
785;202
786;218
787;196
788;201
789;192
790;212
791;192
792;193
793;180
794;225
795;182
796;179
797;207
798;183
799;220
800;185
801;199
802;162
803;205
804;177
805;207
806;193
807;192
808;205
809;200
810;171
811;182
812;171
813;187
814;199
815;194
816;204
817;211
818;194
819;190
820;183
821;179
822;175
823;194
824;178
825;187
826;205
827;162
828;176
829;206
830;156
831;173
832;183
833;202
834;172
835;185
836;208
837;165
838;189
839;162
840;186
841;192
842;189
843;179
844;195
845;182
846;179
847;184
848;172
849;161
850;184
851;187
852;184
853;179
854;184
855;169
856;189
857;168
858;164
859;169
860;176
861;172
862;163
863;164
864;163
865;163
866;170
867;140
868;174
869;165
870;173
871;158
872;162
873;168
874;148
875;174
876;183
877;174
878;174
879;164
880;160
881;168
882;169
883;171
884;171
885;162
886;164
887;177
888;170
889;168
890;171
891;153
892;162
893;164
894;177
895;172
896;179
897;150
898;183
899;146
900;147
901;162
902;142
903;142
904;153
905;149
906;154
907;151
908;168
909;139
910;151
911;143
912;156
913;148
914;150
915;163
916;152
917;157
918;158
919;154
920;172
921;157
922;162
923;157
924;144
925;157
926;158
927;166
928;129
929;145
930;151
931;136
932;159
933;155
934;143
935;151
936;157
937;144
938;165
939;162
940;140
941;175
942;159
943;149
944;145
945;149
946;162
947;147
948;172
949;146
950;142
951;139
952;131
953;130
954;156
955;138
956;164
957;144
958;141
959;153
960;149
961;158
962;119
963;129
964;139
965;122
966;135
967;162
968;139
969;155
970;149
971;120
972;132
973;152
974;134
975;142
976;136
977;125
978;143
979;140
980;149
981;118
982;147
983;128
984;131
985;133
986;107
987;138
988;151
989;128
990;160
991;116
992;131
993;113
994;126
995;140
996;142
997;154
998;127
999;149
1000;141
1001;129
1002;142
1003;136
1004;145
1005;116
1006;143
1007;109
1008;134
1009;143
1010;133
1011;122
1012;124
1013;116
1014;146
1015;135
1016;137
1017;121
1018;120
1019;98
1020;126
1021;120
1022;134
1023;149
1024;122
1025;131
1026;112
1027;145
1028;103
1029;157
1030;131
1031;119
1032;145
1033;126
1034;135
1035;135
1036;116
1037;127
1038;128
1039;134
1040;132
1041;137
1042;123
1043;130
1044;112
1045;119
1046;118
1047;120
1048;106
1049;124
1050;121
1051;103
1052;111
1053;126
1054;130
1055;128
1056;104
1057;119
1058;142
1059;125
1060;126
1061;120
1062;128
1063;134
1064;98
1065;109
1066;110
1067;130
1068;130
1069;127
1070;120
1071;119
1072;135
1073;113
1074;111
1075;120
1076;123
1077;119
1078;119
1079;118
1080;118
1081;120
1082;128
1083;121
1084;115
1085;117
1086;113
1087;121
1088;117
1089;125
1090;107
1091;127
1092;131
1093;128
1094;137
1095;120
1096;118
1097;114
1098;113
1099;132
1100;101
1101;125
1102;112
1103;108
1104;120
1105;99
1106;121
1107;110
1108;104
1109;126
1110;105
1111;108
1112;103
1113;114
1114;113
1115;123
1116;112
1117;118
1118;111
1119;104
1120;101
1121;129
1122;115
1123;119
1124;101
1125;109
1126;100
1127;115
1128;112
1129;105
1130;122
1131;114
1132;105
1133;132
1134;108
1135;105
1136;95
1137;112
1138;117
1139;115
1140;124
1141;107
1142;105
1143;116
1144;100
1145;104
1146;106
1147;103
1148;117
1149;107
1150;108
1151;107
1152;105
1153;100
1154;101
1155;111
1156;102
1157;96
1158;106
1159;99
1160;125
1161;92
1162;101
1163;105
1164;102
1165;87
1166;107
1167;120
1168;103
1169;102
1170;95
1171;101
1172;98
1173;110
1174;112
1175;105
1176;105
1177;104
1178;107
1179;118
1180;128
1181;96
1182;101
1183;101
1184;99
1185;105
1186;109
1187;105
1188;118
1189;120
1190;90
1191;92
1192;97
1193;107
1194;100
1195;108
1196;97
1197;85
1198;112
1199;92
1200;85
1201;124
1202;97
1203;104
1204;112
1205;92
1206;83
1207;105
1208;90
1209;89
1210;84
1211;88
1212;95
1213;103
1214;97
1215;94
1216;95
1217;98
1218;90
1219;91
1220;88
1221;85
1222;108
1223;86
1224;104
1225;106
1226;96
1227;100
1228;89
1229;102
1230;101
1231;114
1232;80
1233;77
1234;105
1235;91
1236;103
1237;103
1238;115
1239;85
1240;85
1241;87
1242;88
1243;88
1244;96
1245;89
1246;83
1247;112
1248;93
1249;95
1250;85
1251;103
1252;92
1253;94
1254;95
1255;88
1256;88
1257;90
1258;82
1259;96
1260;98
1261;103
1262;82
1263;94
1264;82
1265;88
1266;87
1267;97
1268;97
1269;90
1270;97
1271;102
1272;90
1273;104
1274;91
1275;105
1276;92
1277;96
1278;86
1279;81
1280;86
1281;104
1282;100
1283;97
1284;95
1285;96
1286;92
1287;85
1288;70
1289;90
1290;82
1291;89
1292;82
1293;101
1294;99
1295;86
1296;91
1297;66
1298;96
1299;86
1300;82
1301;72
1302;79
1303;86
1304;73
1305;83
1306;94
1307;92
1308;74
1309;74
1310;93
1311;89
1312;66
1313;90
1314;78
1315;103
1316;100
1317;98
1318;80
1319;84
1320;85
1321;79
1322;95
1323;81
1324;85
1325;90
1326;94
1327;76
1328;99
1329;99
1330;94
1331;70
1332;99
1333;81
1334;94
1335;91
1336;78
1337;93
1338;77
1339;108
1340;92
1341;81
1342;81
1343;80
1344;69
1345;93
1346;78
1347;76
1348;73
1349;90
1350;70
1351;87
1352;92
1353;65
1354;96
1355;80
1356;70
1357;82
1358;64
1359;77
1360;69
1361;83
1362;83
1363;86
1364;72
1365;97
1366;101
1367;90
1368;88
1369;88
1370;83
1371;92
1372;79
1373;86
1374;85
1375;87
1376;66
1377;66
1378;89
1379;86
1380;76
1381;91
1382;70
1383;81
1384;71
1385;84
1386;67
1387;98
1388;82
1389;72
1390;68
1391;66
1392;78
1393;80
1394;68
1395;71
1396;87
1397;82
1398;67
1399;65
1400;76
1401;86
1402;75
1403;81
1404;80
1405;83
1406;72
1407;89
1408;79
1409;78
1410;65
1411;80
1412;82
1413;71
1414;78
1415;71
1416;59
1417;79
1418;65
1419;82
1420;63
1421;72
1422;83
1423;75
1424;64
1425;67
1426;75
1427;75
1428;77
1429;65
1430;78
1431;66
1432;58
1433;74
1434;71
1435;74
1436;75
1437;70
1438;73
1439;74
1440;82
1441;81
1442;66
1443;65
1444;77
1445;59
1446;77
1447;73
1448;72
1449;67
1450;80
1451;83
1452;72
1453;72
1454;95
1455;68
1456;67
1457;65
1458;71
1459;64
1460;82
1461;77
1462;78
1463;59
1464;63
1465;66
1466;61
1467;89
1468;72
1469;71
1470;87
1471;79
1472;61
1473;57
1474;67
1475;76
1476;69
1477;74
1478;75
1479;82
1480;78
1481;66
1482;74
1483;64
1484;64
1485;61
1486;83
1487;60
1488;62
1489;72
1490;79
1491;65
1492;64
1493;78
1494;64
1495;57
1496;68
1497;57
1498;72
1499;72
1500;75
1501;59
1502;72
1503;68
1504;68
1505;88
1506;68
1507;74
1508;68
1509;72
1510;57
1511;82
1512;67
1513;78
1514;73
1515;69
1516;67
1517;56
1518;71
1519;78
1520;59
1521;64
1522;57
1523;66
1524;67
1525;75
1526;73
1527;75
1528;54
1529;74
1530;74
1531;56
1532;70
1533;79
1534;62
1535;84
1536;79
1537;66
1538;64
1539;76
1540;70
1541;66
1542;55
1543;64
1544;57
1545;64
1546;70
1547;60
1548;70
1549;74
1550;62
1551;43
1552;60
