L 128,p 0.589400,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;28687554
2;5957954
3;3528963
4;2266264
5;1578697
6;1153251
7;885026
8;703408
9;570649
10;475391
11;400625
12;343611
13;298618
14;261077
15;230644
16;204760
17;184081
18;165919
19;150653
20;137434
21;125921
22;116219
23;106913
24;98462
25;91152
26;85464
27;79596
28;74418
29;70023
30;65785
31;61912
32;58366
33;55209
34;52586
35;49410
36;47354
37;45276
38;42939
39;40764
40;38810
41;37324
42;35639
43;34064
44;32673
45;31573
46;30293
47;28865
48;28094
49;26900
50;26088
51;25141
52;24259
53;23384
54;22607
55;21955
56;21011
57;20407
58;19894
59;18990
60;18874
61;18361
62;17777
63;16989
64;16739
65;16327
66;15661
67;15394
68;14949
69;14624
70;14110
71;13724
72;13286
73;12937
74;12701
75;12544
76;12180
77;11744
78;11502
79;11188
80;10996
81;10826
82;10615
83;10275
84;10165
85;9959
86;9757
87;9475
88;9248
89;9189
90;8783
91;8797
92;8653
93;8452
94;8446
95;8107
96;7861
97;7801
98;7718
99;7375
100;7329
101;7265
102;7240
103;7192
104;6931
105;6908
106;6588
107;6570
108;6361
109;6502
110;6192
111;6351
112;6093
113;5954
114;5893
115;5639
116;5686
117;5555
118;5571
119;5478
120;5336
121;5271
122;5197
123;5037
124;5012
125;4998
126;4892
127;4835
128;4830
129;4729
130;4605
131;4612
132;4493
133;4444
134;4402
135;4384
136;4255
137;4233
138;4130
139;3916
140;4153
141;3954
142;3889
143;3994
144;3868
145;3772
146;3716
147;3763
148;3619
149;3646
150;3655
151;3510
152;3464
153;3507
154;3521
155;3309
156;3414
157;3339
158;3220
159;3276
160;3190
161;3221
162;3126
163;3046
164;3069
165;3045
166;3044
167;3023
168;3007
169;2887
170;2883
171;2804
172;2848
173;2763
174;2814
175;2761
176;2687
177;2643
178;2646
179;2651
180;2627
181;2569
182;2476
183;2484
184;2586
185;2444
186;2406
187;2415
188;2457
189;2426
190;2407
191;2385
192;2338
193;2311
194;2302
195;2278
196;2263
197;2176
198;2141
199;2204
200;2165
201;2129
202;2099
203;1968
204;2130
205;2094
206;1970
207;1967
208;2020
209;2019
210;2014
211;2009
212;1962
213;1942
214;1962
215;1899
216;1878
217;1826
218;1854
219;1883
220;1799
221;1748
222;1857
223;1843
224;1746
225;1834
226;1688
227;1698
228;1740
229;1715
230;1729
231;1651
232;1629
233;1720
234;1635
235;1658
236;1641
237;1573
238;1578
239;1613
240;1642
241;1579
242;1537
243;1453
244;1509
245;1494
246;1497
247;1505
248;1494
249;1493
250;1412
251;1388
252;1473
253;1457
254;1381
255;1429
256;1410
257;1393
258;1398
259;1345
260;1362
261;1413
262;1337
263;1360
264;1326
265;1261
266;1267
267;1333
268;1296
269;1259
270;1345
271;1280
272;1279
273;1230
274;1242
275;1313
276;1304
277;1230
278;1206
279;1213
280;1235
281;1164
282;1205
283;1180
284;1183
285;1138
286;1201
287;1192
288;1144
289;1115
290;1158
291;1105
292;1091
293;1094
294;1096
295;1069
296;1139
297;1056
298;1109
299;1066
300;1045
301;1070
302;997
303;1055
304;1023
305;1014
306;1004
307;984
308;1032
309;1029
310;982
311;980
312;1026
313;992
314;1014
315;992
316;945
317;906
318;959
319;923
320;926
321;968
322;936
323;930
324;889
325;942
326;896
327;895
328;925
329;915
330;921
331;845
332;939
333;889
334;897
335;898
336;866
337;864
338;866
339;853
340;851
341;899
342;826
343;876
344;911
345;814
346;837
347;830
348;820
349;812
350;846
351;786
352;800
353;792
354;806
355;747
356;773
357;864
358;822
359;826
360;775
361;805
362;808
363;757
364;743
365;735
366;772
367;805
368;746
369;725
370;749
371;830
372;742
373;698
374;773
375;742
376;739
377;749
378;727
379;723
380;694
