/* L = 64, Z = 27000 */
/* p;ocurrencias de percolacion;Masa promedio */
0.619900;23896;46547751
0.620000;23948;46672244
0.620100;23868;46559124
0.620200;23960;46752371
0.620300;23956;46780009
0.620400;23970;46917139
0.620500;23930;46823823
0.620600;24033;47068264
0.620700;24047;47046098
0.620800;24050;47214856
0.620900;24069;47307980
0.621000;24091;47451685
0.621100;24093;47430471
0.621200;24045;47383214
0.621300;24195;47678163
0.621400;24215;47721980
0.621500;24245;47872938
0.621600;24181;47849741
0.621700;24170;47743525
0.621800;24261;48109963
0.621900;24343;48216328
0.622000;24316;48176623
0.622100;24243;48094044
0.622200;24342;48317330
0.622300;24362;48451886
0.622400;24407;48613643
0.622500;24429;48715122
0.622600;24464;48757196
0.622700;24455;48796381
0.622800;24510;48924121
0.622900;24426;48834079
0.623000;24446;48904589
0.623100;24552;49206821
0.623200;24577;49290286
0.623300;24613;49342908
0.623400;24602;49361997
0.623500;24579;49417162
0.623600;24619;49495458
0.623700;24658;49680216
0.623800;24685;49793365
0.623900;24710;49803605
0.624000;24630;49739317
0.624100;24630;49739277
0.624200;24739;50004013
0.624300;24748;50170540
0.624400;24736;50107748
0.624500;24747;50163075
0.624600;24904;50486952
0.624700;24823;50365932
0.624800;24804;50390324
0.624900;24798;50503730
0.625000;24813;50503422
0.625100;24797;50497873
0.625200;24935;50787925
0.625300;24986;50995090
0.625400;24824;50665196
0.625500;25017;51145015
0.625600;25017;51201089
0.625700;25012;51237739
0.625800;25023;51299906
0.625900;25040;51421420
0.626000;25028;51427598
0.626100;25038;51385560
0.626200;25062;51486054
0.626300;25052;51508682
0.626400;25117;51786417
0.626500;25174;51924400
0.626600;25109;51824611
0.626700;25130;51805196
0.626800;25207;52168684
0.626900;25146;52068647
0.627000;25179;52145515
0.627100;25190;52256302
0.627200;25255;52400741
0.627300;25214;52421357
0.627400;25316;52652447
0.627500;25278;52497362
0.627600;25343;52694720
0.627700;25253;52580568
0.627800;25327;52801035
0.627900;25307;52815428
0.628000;25296;52742124
0.628100;25340;52831614
0.628200;25347;52937359
0.628300;25358;53012519
0.628400;25403;53181117
0.628500;25396;53107883
0.628600;25421;53261784
0.628700;25447;53374130
0.628800;25427;53392068
0.628900;25461;53377452
0.629000;25438;53568919
0.629100;25492;53589440
0.629200;25521;53750186
0.629300;25524;53804376
0.629400;25554;53864811
0.629500;25479;53712962
0.629600;25516;53914616
0.629700;25558;54052615
0.629800;25531;54094795
0.629900;25588;54140827
0.630000;25595;54237954
0.630100;25546;54164554
0.630200;25590;54232484
0.630300;25619;54388913
0.630400;25610;54469638
0.630500;25660;54611596
0.630600;25723;54786126
0.630700;25725;54693751
0.630800;25685;54792875
0.630900;25718;54925331
0.631000;25696;54927382
0.631100;25689;54819797
0.631200;25710;54978813
0.631300;25743;55084172
0.631400;25740;55121481
0.631500;25767;55215711
0.631600;25772;55269164
0.631700;25755;55278466
0.631800;25833;55469204
0.631900;25840;55641623
0.632000;25791;55440351
0.632100;25781;55501875
0.632200;25881;55734791
0.632300;25878;55784042
0.632400;25843;55698138
0.632500;25832;55802567
0.632600;25894;55975985
0.632700;25860;55884238
0.632800;25930;56074720
0.632900;25910;56145100
0.633000;25909;56148085
0.633100;25903;56170401
0.633200;25904;56143021
0.633300;25965;56340849
0.633400;25923;56238196
0.633500;26050;56650765
0.633600;25988;56572769
0.633700;25952;56564011
0.633800;25948;56501236
0.633900;26012;56702658
0.634000;25953;56597748
0.634100;26053;56873892
0.634200;26034;56889252
0.634300;26015;56823934
0.634400;26037;56922755
0.634500;26067;57020186
0.634600;26093;57167958
0.634700;26116;57143292
0.634800;26046;57173154
0.634900;26053;57120373
0.635000;26111;57427376
0.635100;26076;57338069
0.635200;26094;57360446
0.635300;26192;57645398
0.635400;26041;57346937
0.635500;26175;57647871
0.635600;26227;57873947
0.635700;26125;57650484
0.635800;26120;57673909
0.635900;26184;57816920
0.636000;26193;57906421
0.636100;26219;58055762
0.636200;26241;58124635
0.636300;26225;58101320
0.636400;26183;58023601
0.636500;26192;58082967
0.636600;26205;58188566
0.636700;26168;58143390
0.636800;26245;58354128
0.636900;26231;58379584
0.637000;26206;58286261
0.637100;26214;58397258
0.637200;26276;58564112
0.637300;26307;58570402
0.637400;26260;58595059
0.637500;26332;58720713
0.637600;26320;58812234
0.637700;26287;58784927
0.637800;26335;58937006
0.637900;26316;58952927
0.638000;26309;58906144
0.638100;26336;59037696
0.638200;26348;59049407
0.638300;26335;59108048
0.638400;26367;59262649
0.638500;26343;59224771
0.638600;26399;59322576
0.638700;26421;59417816
0.638800;26367;59376286
0.638900;26349;59368937
0.639000;26361;59460994
0.639100;26365;59415766
0.639200;26412;59551160
0.639300;26430;59683518
0.639400;26390;59636968
0.639500;26428;59799582
0.639600;26438;59852147
0.639700;26430;59796988
0.639800;26475;60018162
0.639900;26432;59941833
0.640000;26455;59983990
0.640100;26453;60001304
0.640200;26454;60046400
0.640300;26439;60150387
0.640400;26483;60234348
0.640500;26497;60214246
0.640600;26474;60274801
0.640700;26563;60470692
0.640800;26470;60306595
0.640900;26507;60387999
0.641000;26510;60475633
0.641100;26537;60616654
0.641200;26525;60633401
0.641300;26522;60620686
0.641400;26488;60575015
0.641500;26528;60673395
0.641600;26511;60659914
0.641700;26525;60789263
0.641800;26548;60823844
0.641900;26507;60807981
0.642000;26551;60950759
0.642100;26513;60934699
0.642200;26585;61043174
0.642300;26552;61004659
0.642400;26554;61055782
0.642500;26600;61182314
0.642600;26574;61141656
0.642700;26567;61208834
0.642800;26624;61364532
0.642900;26601;61329891
0.643000;26573;61266626
0.643100;26615;61456436
0.643200;26571;61373700
0.643300;26595;61454036
0.643400;26642;61610385
0.643500;26582;61488170
0.643600;26629;61723749
0.643700;26629;61731102
0.643800;26606;61670959
0.643900;26624;61774587
0.644000;26631;61772566
0.644100;26664;61896880
0.644200;26609;61761824
0.644300;26621;61859693
0.644400;26633;61902755
0.644500;26609;61894312
0.644600;26647;62048011
0.644700;26672;62142255
0.644800;26642;62066662
0.644900;26667;62131051
0.645000;26686;62264965
0.645100;26681;62265748
0.645200;26648;62236816
0.645300;26666;62365883
0.645400;26682;62375915
0.645500;26672;62388195
0.645600;26698;62486748
0.645700;26691;62563566
0.645800;26681;62475550
0.645900;26727;62641375
0.646000;26683;62543015
0.646100;26696;62605120
0.646200;26707;62684905
0.646300;26701;62738881
0.646400;26700;62784068
0.646500;26707;62781789
0.646600;26737;62900683
0.646700;26724;62955255
0.646800;26737;62971981
0.646900;26712;62933509
0.647000;26741;63052662
0.647100;26711;63053256
0.647200;26733;63080696
0.647300;26732;63166403
0.647400;26740;63136816
0.647500;26734;63145931
0.647600;26737;63270982
0.647700;26764;63298468
0.647800;26758;63369993
0.647900;26748;63335670
0.648000;26760;63377175
0.648100;26775;63492998
0.648200;26751;63461559
0.648300;26761;63489988
0.648400;26764;63539336
0.648500;26771;63572848
0.648600;26766;63589511
0.648700;26780;63664987
0.648800;26782;63723875
0.648900;26780;63674073
0.649000;26788;63760413
0.649100;26798;63846009
0.649200;26813;63856950
0.649300;26807;63900180
0.649400;26796;63935863
0.649500;26824;64004914
0.649600;26793;64000881
0.649700;26812;64024870
0.649800;26798;64040222
0.649900;26815;64101344
0.650000;26807;64170841
0.650100;26810;64155245
0.650200;26829;64188632
0.650300;26836;64301752
0.650400;26809;64264555
0.650500;26815;64303131
0.650600;26826;64348061
0.650700;26834;64452442
0.650800;26826;64396680
0.650900;26794;64336985
0.651000;26836;64493451
0.651100;26836;64524026
0.651200;26822;64486184
0.651300;26841;64634833
0.651400;26825;64580771
0.651500;26844;64669930
0.651600;26835;64682019
0.651700;26856;64757919
0.651800;26845;64757691
0.651900;26851;64789999
0.652000;26853;64816901
0.652100;26833;64819402
0.652200;26854;64895308
0.652300;26848;64908197
0.652400;26844;64937040
0.652500;26857;64984221
0.652600;26852;64998625
0.652700;26864;65015573
0.652800;26860;65051622
0.652900;26861;65083280
0.653000;26863;65158925
0.653100;26876;65151755
0.653200;26861;65216999
0.653300;26867;65251717
0.653400;26857;65250398
0.653500;26867;65276465
0.653600;26875;65313641
0.653700;26864;65351262
0.653800;26869;65418863
0.653900;26887;65456256
0.654000;26873;65459068
0.654100;26887;65492384
0.654200;26858;65428788
0.654300;26880;65561744
0.654400;26898;65605804
0.654500;26887;65642315
0.654600;26885;65611250
0.654700;26902;65737141
0.654800;26881;65675702
0.654900;26897;65774691
0.655000;26873;65759789
0.655100;26886;65798948
0.655200;26893;65810604
0.655300;26900;65890053
0.655400;26904;65895738
0.655500;26901;65931157
0.655600;26916;65981709
0.655700;26909;66058755
0.655800;26908;66016248
0.655900;26898;66066104
0.656000;26903;66073538
0.656100;26914;66107060
0.656200;26915;66128602
0.656300;26909;66168701
0.656400;26928;66222128
0.656500;26905;66213389
0.656600;26911;66241152
0.656700;26904;66267450
0.656800;26903;66296887
0.656900;26916;66368178
0.657000;26907;66336444
0.657100;26919;66377705
0.657200;26909;66395122
0.657300;26904;66456791
0.657400;26903;66471070
0.657500;26916;66555318
0.657600;26920;66563155
0.657700;26921;66593583
0.657800;26919;66637211
0.657900;26921;66622700
0.658000;26920;66660875
0.658100;26932;66695545
0.658200;26923;66695950
0.658300;26934;66736892
0.658400;26939;66759341
0.658500;26920;66763660
0.658600;26936;66824110
0.658700;26930;66853707
0.658800;26914;66853428
0.658900;26938;66906732
0.659000;26928;66928454
0.659100;26931;66974696
0.659200;26935;66972785
0.659300;26942;67036794
0.659400;26943;67101786
0.659500;26941;67098388
0.659600;26935;67128866
0.659700;26932;67107488
0.659800;26941;67173051
0.659900;26948;67237836
0.660000;26942;67224634
0.660100;26949;67252041
0.660200;26938;67219466
0.660300;26940;67298857
0.660400;26946;67333785
0.660500;26952;67352169
0.660600;26955;67413998
0.660700;26938;67394737
0.660800;26942;67407774
0.660900;26947;67466632
0.661000;26940;67452388
0.661100;26955;67559231
0.661200;26945;67515811
0.661300;26947;67533890
0.661400;26936;67568458
0.661500;26941;67594024
0.661600;26956;67649206
0.661700;26951;67662418
0.661800;26955;67673822
0.661900;26958;67767212
0.662000;26952;67727788
0.662100;26957;67782864
0.662200;26950;67794318
0.662300;26954;67794539
0.662400;26968;67891245
0.662500;26962;67906298
0.662600;26963;67893248
0.662700;26957;67920685
0.662800;26972;67958580
0.662900;26959;67963644
0.663000;26968;68033905
0.663100;26957;68047615
0.663200;26965;68068802
0.663300;26967;68084021
0.663400;26961;68071490
0.663500;26964;68129177
0.663600;26962;68132174
0.663700;26950;68138219
0.663800;26965;68172423
0.663900;26973;68250003
0.664000;26973;68274459
0.664100;26963;68251254
0.664200;26966;68293884
0.664300;26967;68299547
0.664400;26965;68316873
0.664500;26961;68330576
0.664600;26976;68395471
0.664700;26979;68442237
0.664800;26974;68438973
0.664900;26976;68510192
0.665000;26967;68463764
0.665100;26975;68534230
0.665200;26973;68553653
0.665300;26973;68569849
0.665400;26969;68563524
0.665500;26969;68609648
0.665600;26975;68646411
0.665700;26961;68617877
0.665800;26969;68647076
0.665900;26969;68693583
0.666000;26975;68741524
0.666100;26973;68769203
0.666200;26975;68812367
0.666300;26974;68794213
0.666400;26977;68820053
0.666500;26967;68835661
0.666600;26977;68892558
0.666700;26976;68881167
0.666800;26973;68927115
0.666900;26972;68936947
0.667000;26980;68948930
0.667100;26977;68984388
0.667200;26972;69001948
0.667300;26975;69032198
0.667400;26974;69066355
0.667500;26981;69087615
0.667600;26981;69101580
0.667700;26982;69122737
0.667800;26979;69148363
0.667900;26976;69191970
0.668000;26978;69203179
0.668100;26976;69210224
0.668200;26976;69234348
0.668300;26987;69286890
0.668400;26991;69326715
0.668500;26981;69302612
0.668600;26983;69314103
0.668700;26984;69375543
0.668800;26984;69392728
0.668900;26982;69421493
0.669000;26982;69415727
0.669100;26977;69421261
0.669200;26980;69450445
0.669300;26978;69494491
0.669400;26975;69483234
0.669500;26985;69536930
0.669600;26982;69520278
0.669700;26988;69574517
0.669800;26986;69619030
0.669900;26989;69631907
0.670000;26985;69695496
0.670100;26993;69691534
0.670200;26983;69698130
0.670300;26980;69713223
0.670400;26991;69763130
0.670500;26986;69763507
0.670600;26983;69736932
0.670700;26979;69784930
0.670800;26987;69801386
0.670900;26986;69837306
0.671000;26987;69868102
0.671100;26994;69926267
0.671200;26983;69893735
0.671300;26995;69951239
0.671400;26993;69963133
0.671500;26990;69977846
0.671600;26989;70006858
0.671700;26988;70045076
0.671800;26980;70005647
0.671900;26987;70065425
0.672000;26990;70121214
0.672100;26993;70128467
0.672200;26990;70152482
0.672300;26988;70138929
0.672400;26993;70185568
0.672500;26984;70176819
0.672600;26991;70213757
0.672700;26986;70213432
0.672800;26989;70261710
0.672900;26987;70257722
0.673000;26984;70275522
0.673100;26991;70314274
0.673200;26985;70350994
0.673300;26986;70340841
0.673400;26983;70354647
0.673500;26987;70438145
0.673600;26994;70416489
0.673700;26987;70434793
0.673800;26992;70437480
0.673900;26993;70489365
0.674000;26985;70513688
0.674100;26995;70533706
0.674200;26995;70539276
0.674300;26988;70552540
0.674400;26993;70604473
0.674500;26990;70597544
0.674600;26985;70618581
0.674700;26991;70638981
0.674800;26994;70670011
0.674900;26993;70679285
0.675000;26991;70706773
0.675100;26987;70702755
0.675200;26993;70776638
0.675300;26987;70713827
0.675400;26993;70781380
0.675500;26992;70791348
0.675600;26990;70836319
0.675700;26994;70849616
0.675800;26990;70857141
0.675900;26992;70897388
0.676000;26995;70897775
0.676100;26994;70939160
0.676200;26991;70937974
0.676300;26998;70973593
0.676400;26996;71006403
0.676500;26993;71020920
0.676600;26995;71040145
0.676700;26998;71050281
0.676800;26997;71091246
0.676900;26992;71065479
0.677000;26995;71118755
0.677100;26992;71126574
0.677200;26997;71172505
0.677300;26993;71182719
0.677400;26993;71183448
0.677500;26993;71210588
0.677600;26995;71212044
0.677700;26996;71269570
0.677800;26996;71285520
0.677900;26991;71302229
0.678000;26991;71310512
0.678100;26993;71352261
0.678200;26994;71341109
0.678300;26995;71350296
0.678400;26991;71383489
0.678500;26995;71397715
0.678600;26988;71405512
0.678700;26995;71438759
0.678800;26991;71464633
0.678900;26997;71489449
0.679000;26996;71498987
0.679100;26995;71505315
0.679200;26995;71557765
0.679300;26999;71558733
0.679400;26995;71584939
0.679500;26998;71601865
0.679600;26996;71617590
0.679700;26997;71650276
0.679800;26998;71657557
0.679900;26998;71676039
0.680000;26995;71675631
0.680100;26998;71701592
0.680200;26997;71756410
0.680300;26999;71795128
0.680400;26994;71779028
0.680500;26999;71791414
0.680600;26997;71810045
0.680700;26994;71807734
0.680800;26994;71858958
0.680900;26995;71858970
0.681000;26996;71887356
0.681100;26998;71907806
0.681200;27000;71928025
0.681300;26997;71939803
0.681400;26998;71966450
0.681500;26995;71977991
0.681600;26997;72014549
0.681700;26994;72016378
0.681800;26999;72030549
0.681900;26998;72049880
0.682000;26999;72084426
0.682100;26993;72081820
0.682200;27000;72110311
0.682300;26999;72114025
0.682400;26998;72150440
0.682500;26996;72176787
0.682600;27000;72193259
0.682700;26997;72214962
0.682800;27000;72226072
0.682900;26994;72253081
0.683000;26997;72246750
0.683100;26998;72281236
0.683200;27000;72287967
0.683300;26997;72310294
0.683400;26995;72334660
0.683500;26997;72354509
0.683600;26999;72383820
0.683700;26998;72386536
0.683800;26997;72410471
0.683900;26999;72428728
0.684000;26997;72442330
0.684100;26999;72472468
0.684200;26999;72494803
0.684300;26997;72493147
0.684400;26997;72534204
0.684500;26993;72515321
0.684600;27000;72572134
0.684700;26997;72559313
0.684800;26999;72597893
0.684900;26998;72592752
0.685000;26997;72634759
0.685100;26999;72641216
0.685200;26999;72659701
0.685300;26997;72655070
0.685400;26999;72685364
0.685500;26998;72712211
0.685600;26999;72738772
0.685700;26996;72735544
0.685800;26999;72771768
0.685900;26997;72786715
0.686000;26998;72789220
0.686100;26998;72807229
0.686200;27000;72847905
0.686300;27000;72879907
0.686400;26999;72865756
0.686500;26997;72865825
0.686600;26996;72885639
0.686700;26998;72933963
0.686800;27000;72954566
0.686900;27000;72959195
0.687000;26997;72970606
0.687100;26999;72989117
0.687200;26998;73026382
0.687300;26998;73039128
0.687400;26999;73050659
0.687500;27000;73064228
0.687600;26996;73059002
0.687700;26999;73087335
0.687800;26999;73111996
0.687900;26998;73138678
0.688000;26999;73158447
0.688100;27000;73175935
0.688200;27000;73184769
0.688300;26999;73220440
0.688400;27000;73225714
0.688500;26998;73241362
0.688600;26996;73220909
0.688700;26998;73283750
0.688800;27000;73291599
0.688900;26999;73302529
0.689000;27000;73323681
0.689100;26998;73341475
0.689200;26999;73365824
0.689300;26998;73387623
0.689400;26999;73386008
0.689500;27000;73417141
0.689600;27000;73411952
0.689700;26997;73442185
0.689800;27000;73467504
0.689900;27000;73506196
0.690000;26999;73492932
0.690100;27000;73503202
0.690200;26997;73536577
0.690300;26999;73553447
0.690400;27000;73549857
0.690500;27000;73578004
0.690600;26999;73602769
0.690700;26998;73626019
0.690800;27000;73634082
0.690900;26999;73653522
0.691000;26997;73661303
0.691100;26999;73692908
0.691200;27000;73710841
0.691300;26998;73705187
0.691400;26999;73737261
0.691500;27000;73765614
0.691600;27000;73773016
0.691700;26999;73788069
0.691800;27000;73821557
0.691900;27000;73816914
0.692000;26999;73833541
0.692100;26999;73851772
0.692200;27000;73892973
0.692300;27000;73885763
0.692400;27000;73927492
0.692500;27000;73922935
0.692600;26999;73939983
0.692700;26999;73953371
0.692800;26999;73982149
0.692900;26999;73987318
0.693000;27000;74011433
0.693100;27000;74005085
0.693200;27000;74029768
0.693300;26999;74063549
0.693400;27000;74078397
0.693500;27000;74079897
0.693600;26999;74117424
0.693700;27000;74125466
0.693800;27000;74149405
0.693900;26999;74152382
0.694000;26999;74179370
0.694100;26998;74198174
0.694200;26997;74199430
0.694300;26998;74214780
0.694400;27000;74267250
0.694500;27000;74263054
0.694600;26998;74283874
0.694700;27000;74301009
0.694800;26999;74300420
0.694900;27000;74314770
0.695000;27000;74341042
0.695100;27000;74350042
0.695200;27000;74365549
0.695300;26999;74374018
0.695400;27000;74418775
0.695500;26999;74418094
0.695600;27000;74420100
0.695700;27000;74463934
0.695800;27000;74470349
0.695900;27000;74514879
0.696000;27000;74518244
0.696100;27000;74531663
0.696200;26999;74532575
0.696300;26999;74543016
0.696400;27000;74586586
0.696500;27000;74583075
0.696600;26999;74597923
0.696700;26999;74616979
0.696800;27000;74636504
0.696900;27000;74660874
0.697000;26999;74664412
0.697100;27000;74671818
0.697200;27000;74703354
0.697300;27000;74712962
0.697400;27000;74728108
0.697500;26999;74734660
0.697600;27000;74783252
0.697700;26999;74766071
0.697800;27000;74794035
0.697900;27000;74822952
0.698000;27000;74821668
0.698100;27000;74856476
0.698200;26999;74847118
0.698300;27000;74891167
0.698400;26999;74900320
0.698500;27000;74913873
0.698600;27000;74925002
0.698700;27000;74933196
0.698800;27000;74965739
0.698900;27000;74970768
0.699000;27000;74989618
0.699100;27000;75004213
0.699200;27000;75019009
0.699300;27000;75032881
0.699400;27000;75038886
0.699500;27000;75060651
0.699600;27000;75080653
0.699700;27000;75089644
0.699800;27000;75129546
0.699900;27000;75120423
0.700000;27000;75152899
0.710000;27000;76685602
0.720000;27000;78128719
0.730000;27000;79499235
0.740000;27000;80829068
0.750000;27000;82114334
0.760000;27000;83367109
0.770000;27000;84601833
0.780000;27000;85816850
0.790000;27000;87007289
0.800000;27000;88181615
0.810000;27000;89342794
0.820000;27000;90496487
0.830000;27000;91640865
0.840000;27000;92782840
0.850000;27000;93919208
0.860000;27000;95042323
0.870000;27000;96162876
0.880000;27000;97282434
0.890000;27000;98403391
0.900000;27000;99516341
0.910000;27000;100624850
0.920000;27000;101738941
0.930000;27000;102841335
0.940000;27000;103949862
0.950000;27000;105060260
0.960000;27000;106166408
0.970000;27000;107275739
0.980000;27000;108381015
0.990000;27000;109484541
