/* L = 8, Z = 27000 */
/* p;ocurrencias de percolacion;Masa promedio */
0.513700;6779;179635
0.513800;6785;179854
0.513900;6791;180059
0.514000;6799;180304
0.514100;6807;180524
0.514200;6810;180631
0.514300;6820;180966
0.514400;6833;181315
0.514500;6820;181138
0.514600;6828;181382
0.514700;6840;181754
0.514800;6850;182086
0.514900;6854;182254
0.515000;6867;182631
0.515100;6875;182939
0.515200;6883;183196
0.515300;6894;183557
0.515400;6904;183859
0.515500;6914;184221
0.515600;6923;184504
0.515700;6930;184734
0.515800;6935;184904
0.515900;6939;185050
0.516000;6948;185329
0.516100;6961;185687
0.516200;6899;182967
0.516300;6913;183353
0.516400;6923;183659
0.516500;6935;184027
0.516600;6939;184216
0.516700;6944;184432
0.516800;6948;184573
0.516900;6959;184918
0.517000;6970;185233
0.517100;6977;185527
0.517200;6988;185909
0.517300;6998;186218
0.517400;7007;186510
0.517500;7021;186934
0.517600;7031;187228
0.517700;7037;187458
0.517800;7042;187678
0.517900;7091;189455
0.518000;7097;189707
0.518100;7103;189912
0.518200;7116;190320
0.518300;7126;190619
0.518400;7132;190878
0.518500;7143;191160
0.518600;7149;191387
0.518700;7160;191779
0.518800;7171;192100
0.518900;7176;192297
0.519000;7191;192680
0.519100;7204;193064
0.519200;7206;193208
0.519300;7212;193434
0.519400;7217;193624
0.519500;7274;195453
0.519600;7282;195694
0.519700;7289;195928
0.519800;7295;196206
0.519900;7301;196435
0.520000;7309;196689
0.520100;7317;196944
0.520200;7327;197309
0.520300;7334;197547
0.520400;7341;197818
0.520500;7347;198036
0.520600;7353;198221
0.520700;7363;198575
0.520800;7371;198819
0.520900;7383;199174
0.521000;7396;199550
0.521100;7405;199867
0.521200;7455;200881
0.521300;7463;201124
0.521400;7473;201448
0.521500;7478;201658
0.521600;7486;201932
0.521700;7496;202220
0.521800;7501;202439
0.521900;7505;202548
0.522000;7514;202848
0.522100;7520;203061
0.522200;7530;203449
0.522300;7544;203871
0.522400;7552;204093
0.522500;7561;204392
0.522600;7567;204610
0.522700;7577;204936
0.522800;7610;206633
0.522900;7616;206854
0.523000;7623;207074
0.523100;7633;207404
0.523200;7644;207822
0.523300;7654;208156
0.523400;7660;208371
0.523500;7667;208643
0.523600;7672;208873
0.523700;7678;209122
0.523800;7684;209327
0.523900;7690;209532
0.524000;7698;209825
0.524100;7702;209985
0.524200;7710;210236
0.524300;7721;210558
0.524400;7636;207373
0.524500;7642;207568
0.524600;7647;207768
0.524700;7661;208161
0.524800;7671;208444
0.524900;7676;208648
0.525000;7681;208842
0.525100;7687;209043
0.525200;7694;209256
0.525300;7699;209480
0.525400;7706;209739
0.525500;7719;210164
0.525600;7732;210548
0.525700;7740;210826
0.525800;7746;211062
0.525900;7759;211484
0.526000;7768;211796
0.526100;7744;211203
0.526200;7752;211509
0.526300;7758;211704
0.526400;7767;211993
0.526500;7771;212175
0.526600;7778;212442
0.526700;7788;212762
0.526800;7797;213060
0.526900;7805;213281
0.527000;7811;213516
0.527100;7823;213891
0.527200;7828;214118
0.527300;7847;214621
0.527400;7857;214877
0.527500;7860;215066
0.527600;7873;215434
0.527700;7787;212147
0.527800;7799;212542
0.527900;7811;212886
0.528000;7821;213193
0.528100;7827;213431
0.528200;7831;213646
0.528300;7836;213858
0.528400;7843;214178
0.528500;7849;214390
0.528600;7856;214656
0.528700;7873;215099
0.528800;7879;215308
0.528900;7889;215644
0.529000;7898;215925
0.529100;7908;216261
0.529200;7917;216570
0.529300;7971;219552
0.529400;7980;219809
0.529500;7985;220029
0.529600;7995;220335
0.529700;8005;220639
0.529800;8017;221012
0.529900;8025;221247
0.530000;8034;221543
0.530100;8047;221927
0.530200;8057;222328
0.530300;8070;222711
0.530400;8079;223026
0.530500;8088;223378
0.530600;8096;223714
0.530700;8102;223900
0.530800;8114;224268
0.530900;8326;228846
0.531000;8334;229104
0.531100;8338;229299
0.531200;8343;229491
0.531300;8349;229756
0.531400;8354;229943
0.531500;8359;230146
0.531600;8369;230493
0.531700;8377;230815
0.531800;8383;231011
0.531900;8389;231240
0.532000;8396;231504
0.532100;8403;231756
0.532200;8410;231983
0.532300;8416;232209
0.532400;8436;232749
0.532500;8447;233115
0.532600;8190;226718
0.532700;8199;227057
0.532800;8207;227335
0.532900;8219;227638
0.533000;8227;227878
0.533100;8237;228204
0.533200;8246;228490
0.533300;8254;228729
0.533400;8265;229083
0.533500;8273;229342
0.533600;8280;229624
0.533700;8291;229932
0.533800;8303;230317
0.533900;8312;230603
0.534000;8324;230955
0.534100;8335;231309
0.534200;8622;240282
0.534300;8633;240622
0.534400;8641;240863
0.534500;8652;241173
0.534600;8657;241395
0.534700;8666;241761
0.534800;8676;242052
0.534900;8682;242275
0.535000;8691;242579
0.535100;8698;242811
0.535200;8705;243049
0.535300;8718;243483
0.535400;8722;243705
0.535500;8731;244040
0.535600;8739;244295
0.535700;8746;244545
0.535800;8650;240265
0.535900;8664;240682
0.536000;8669;240896
0.536100;8680;241316
0.536200;8688;241638
0.536300;8702;242067
0.536400;8719;242544
0.536500;8730;242848
0.536600;8740;243187
0.536700;8750;243508
0.536800;8760;243890
0.536900;8766;244117
0.537000;8774;244405
0.537100;8787;244800
0.537200;8799;245159
0.537300;8805;245399
0.537400;8809;245536
0.537500;8959;251114
0.537600;8963;251284
0.537700;8971;251561
0.537800;8979;251875
0.537900;8987;252130
0.538000;8996;252413
0.538100;9006;252789
0.538200;9017;253171
0.538300;9029;253544
0.538400;9035;253804
0.538500;9049;254211
0.538600;9054;254447
0.538700;9059;254683
0.538800;9068;254981
0.538900;9074;255192
0.539000;9087;255632
0.539100;9016;253477
0.539200;9021;253699
0.539300;9027;253938
0.539400;9033;254162
0.539500;9044;254521
0.539600;9056;254897
0.539700;9066;255225
0.539800;9072;255488
0.539900;9085;255965
0.540000;9092;256213
0.540100;9102;256513
0.540200;9107;256698
0.540300;9116;257023
0.540400;9122;257209
0.540500;9132;257561
0.540600;9136;257771
0.540700;9141;257955
0.540800;9260;262195
0.540900;9263;262341
0.541000;9273;262724
0.541100;9281;263031
0.541200;9290;263381
0.541300;9297;263686
0.541400;9309;264097
0.541500;9319;264437
0.541600;9326;264694
0.541700;9338;265111
0.541800;9341;265268
0.541900;9352;265659
0.542000;9359;265887
0.542100;9369;266230
0.542200;9378;266533
0.542300;9386;266849
0.542400;9327;266079
0.542500;9336;266391
0.542600;9342;266634
0.542700;9348;266878
0.542800;9360;267252
0.542900;9374;267731
0.543000;9385;268096
0.543100;9393;268365
0.543200;9402;268702
0.543300;9420;269182
0.543400;9431;269547
0.543500;9439;269868
0.543600;9447;270212
0.543700;9459;270634
0.543800;9466;270895
0.543900;9483;271433
0.544000;9361;267583
0.544100;9372;267966
0.544200;9378;268237
0.544300;9386;268566
0.544400;9394;268812
0.544500;9401;269111
0.544600;9408;269367
0.544700;9415;269641
0.544800;9426;270041
0.544900;9437;270430
0.545000;9448;270744
0.545100;9459;271090
0.545200;9468;271407
0.545300;9481;271823
0.545400;9490;272110
0.545500;9500;272512
0.545600;9506;272769
0.545700;9633;275785
0.545800;9641;276083
0.545900;9647;276305
0.546000;9659;276758
0.546100;9665;277033
0.546200;9680;277502
0.546300;9685;277707
0.546400;9694;278020
0.546500;9704;278352
0.546600;9712;278685
0.546700;9726;279152
0.546800;9732;279416
0.546900;9740;279782
0.547000;9747;280080
0.547100;9759;280459
0.547200;9768;280806
0.547300;9777;281174
0.547400;9860;283442
0.547500;9868;283730
0.547600;9875;283973
0.547700;9887;284423
0.547800;9907;285132
0.547900;9916;285494
0.548000;9923;285764
0.548100;9932;286095
0.548200;9945;286461
0.548300;9956;286880
0.548400;9962;287149
0.548500;9970;287426
0.548600;9979;287792
0.548700;9990;288193
0.548800;9998;288472
0.548900;10006;288824
0.549000;9925;286208
0.549100;9934;286534
0.549200;9942;286842
0.549300;9955;287275
0.549400;9968;287717
0.549500;9976;288075
0.549600;9985;288466
0.549700;9993;288760
0.549800;10007;289189
0.549900;10013;289468
0.550000;10023;289843
0.550100;10031;290153
0.550200;10035;290368
0.550300;10049;290829
0.550400;10061;291249
0.550500;10074;291684
0.550600;10085;292012
0.550700;10179;295549
0.550800;10188;295884
0.550900;10192;296045
0.551000;10199;296341
0.551100;10213;296857
0.551200;10219;297115
0.551300;10228;297456
0.551400;10239;297803
0.551500;10248;298103
0.551600;10259;298501
0.551700;10272;298997
0.551800;10283;299403
0.551900;10292;299789
0.552000;10311;300463
0.552100;10321;300833
0.552200;10335;301296
0.552300;10205;297678
0.552400;10212;297976
0.552500;10219;298237
0.552600;10229;298587
0.552700;10238;298933
0.552800;10247;299221
0.552900;10253;299551
0.553000;10261;299851
0.553100;10265;300063
0.553200;10278;300551
0.553300;10288;300880
0.553400;10294;301110
0.553500;10302;301406
0.553600;10309;301675
0.553700;10319;302003
0.553800;10323;302268
0.553900;10336;302734
0.554000;10503;305801
0.554100;10511;306171
0.554200;10518;306460
0.554300;10522;306658
0.554400;10532;307022
0.554500;10544;307445
0.554600;10552;307762
0.554700;10556;307984
0.554800;10566;308361
0.554900;10576;308749
0.555000;10593;309301
0.555100;10602;309638
0.555200;10615;310111
0.555300;10620;310376
0.555400;10624;310547
0.555500;10642;311121
0.555600;10653;311479
0.555700;10639;313716
0.555800;10652;314072
0.555900;10660;314353
0.556000;10668;314646
0.556100;10682;315121
0.556200;10695;315526
0.556300;10706;315934
0.556400;10713;316241
0.556500;10726;316718
0.556600;10733;317005
0.556700;10745;317408
0.556800;10756;317772
0.556900;10767;318199
0.557000;10780;318714
0.557100;10788;319021
0.557200;10799;319449
0.557300;10854;318009
0.557400;10869;318570
0.557500;10882;319033
0.557600;10889;319331
0.557700;10892;319525
0.557800;10905;319990
0.557900;10916;320391
0.558000;10926;320767
0.558100;10934;321065
0.558200;10947;321493
0.558300;10960;322006
0.558400;10969;322371
0.558500;10977;322671
0.558600;10980;322923
0.558700;10991;323352
0.558800;11008;323935
0.558900;11017;324276
0.559000;10855;321853
0.559100;10862;322142
0.559200;10871;322478
0.559300;10882;322884
0.559400;10887;323178
0.559500;10894;323512
0.559600;10899;323692
0.559700;10907;324083
0.559800;10920;324551
0.559900;10935;325076
0.560000;10945;325456
0.560100;10958;325912
0.560200;10965;326189
0.560300;10973;326464
0.560400;10979;326736
0.560500;10985;326998
0.560600;10991;326806
0.560700;11004;327316
0.560800;11020;327855
0.560900;11029;328219
0.561000;11043;328656
0.561100;11053;329017
0.561200;11063;329397
0.561300;11076;329849
0.561400;11085;330162
0.561500;11095;330591
0.561600;11108;331070
0.561700;11115;331317
0.561800;11126;331712
0.561900;11139;332164
0.562000;11155;332720
0.562100;11163;333090
0.562200;11173;333502
0.562300;11193;333529
0.562400;11205;334025
0.562500;11211;334296
0.562600;11221;334679
0.562700;11230;335038
0.562800;11241;335451
0.562900;11245;335710
0.563000;11255;336065
0.563100;11268;336475
0.563200;11274;336775
0.563300;11291;337351
0.563400;11303;337786
0.563500;11315;338196
0.563600;11322;338487
0.563700;11333;338913
0.563800;11341;339295
0.563900;11349;339588
0.564000;11382;340523
0.564100;11395;341010
0.564200;11401;341270
0.564300;11408;341560
0.564400;11422;342028
0.564500;11427;342302
0.564600;11440;342765
0.564700;11454;343274
0.564800;11467;343776
0.564900;11475;344099
0.565000;11487;344547
0.565100;11498;344929
0.565200;11506;345249
0.565300;11514;345553
0.565400;11519;345787
0.565500;11526;346117
0.565600;11538;346598
0.565700;11570;348290
0.565800;11578;348600
0.565900;11593;349105
0.566000;11606;349553
0.566100;11618;350029
0.566200;11629;350465
0.566300;11641;350891
0.566400;11652;351272
0.566500;11662;351680
0.566600;11673;352098
0.566700;11688;352581
0.566800;11694;352869
0.566900;11703;353212
0.567000;11722;353794
0.567100;11736;354370
0.567200;11745;354691
0.567300;11690;352389
0.567400;11699;352833
0.567500;11705;353096
0.567600;11717;353570
0.567700;11725;353917
0.567800;11731;354174
0.567900;11745;354728
0.568000;11755;355183
0.568100;11766;355634
0.568200;11774;355960
0.568300;11782;356301
0.568400;11794;356733
0.568500;11810;357357
0.568600;11820;357737
0.568700;11829;358089
0.568800;11838;358411
0.568900;11850;358912
0.569000;11939;361677
0.569100;11950;362074
0.569200;11958;362476
0.569300;11970;362974
0.569400;11983;363491
0.569500;12001;364154
0.569600;12014;364607
0.569700;12022;364908
0.569800;12035;365374
0.569900;12050;365914
0.570000;12065;366474
0.570100;12079;366965
0.570200;12090;367361
0.570300;12096;367710
0.570400;12106;368087
0.570500;12110;368308
0.570600;12281;372208
0.570700;12289;372561
0.570800;12298;372930
0.570900;12307;373294
0.571000;12316;373690
0.571100;12329;374165
0.571200;12337;374524
0.571300;12344;374866
0.571400;12352;375226
0.571500;12367;375815
0.571600;12375;376195
0.571700;12387;376654
0.571800;12398;377107
0.571900;12405;377463
0.572000;12413;377773
0.572100;12428;378296
0.572200;12436;378657
0.572300;12239;373370
0.572400;12251;373865
0.572500;12264;374332
0.572600;12271;374690
0.572700;12284;375139
0.572800;12290;375381
0.572900;12304;375926
0.573000;12319;376468
0.573100;12338;377055
0.573200;12343;377320
0.573300;12357;377867
0.573400;12367;378276
0.573500;12378;378721
0.573600;12388;379137
0.573700;12397;379456
0.573800;12410;379993
0.573900;12418;380331
0.574000;12389;380035
0.574100;12396;380340
0.574200;12406;380756
0.574300;12422;381317
0.574400;12434;381767
0.574500;12441;382144
0.574600;12450;382554
0.574700;12460;382932
0.574800;12474;383449
0.574900;12488;383976
0.575000;12501;384448
0.575100;12509;384788
0.575200;12523;385333
0.575300;12536;385817
0.575400;12551;386290
0.575500;12559;386638
0.575600;12508;384431
0.575700;12520;384883
0.575800;12531;385301
0.575900;12553;386005
0.576000;12566;386421
0.576100;12582;387030
0.576200;12595;387606
0.576300;12605;388065
0.576400;12614;388472
0.576500;12619;388763
0.576600;12628;389149
0.576700;12638;389569
0.576800;12650;390101
0.576900;12657;390451
0.577000;12665;390732
0.577100;12674;391195
0.577200;12859;395301
0.577300;12866;395611
0.577400;12881;396234
0.577500;12887;396535
0.577600;12896;396849
0.577700;12906;397235
0.577800;12914;397622
0.577900;12918;397853
0.578000;12923;398145
0.578100;12938;398698
0.578200;12947;399039
0.578300;12960;399489
0.578400;12968;399799
0.578500;12984;400428
0.578600;12991;400783
0.578700;13000;401118
0.578800;13009;401497
0.578900;12941;401548
0.579000;12952;402034
0.579100;12962;402429
0.579200;12975;402959
0.579300;12982;403231
0.579400;12989;403571
0.579500;13004;404135
0.579600;13016;404609
0.579700;13024;404962
0.579800;13028;405234
0.579900;13039;405663
0.580000;13050;406102
0.580100;13060;406472
0.580200;13071;406873
0.580300;13080;407246
0.580400;13091;407683
0.580500;13104;408193
0.580600;13148;410576
0.580700;13158;410993
0.580800;13171;411484
0.580900;13182;411956
0.581000;13191;412373
0.581100;13204;412854
0.581200;13212;413178
0.581300;13225;413634
0.581400;13238;414113
0.581500;13241;414317
0.581600;13248;414625
0.581700;13257;414987
0.581800;13267;415346
0.581900;13281;415900
0.582000;13293;416419
0.582100;13301;416781
0.582200;13310;417123
0.582300;13254;414025
0.582400;13263;414381
0.582500;13270;414688
0.582600;13278;415033
0.582700;13291;415490
0.582800;13309;416108
0.582900;13320;416573
0.583000;13328;416945
0.583100;13340;417417
0.583200;13352;417910
0.583300;13359;418253
0.583400;13371;418805
0.583500;13375;419091
0.583600;13380;419371
0.583700;13389;419759
0.583800;13405;420310
0.583900;13415;420638
0.584000;13515;423749
0.584100;13526;424217
0.584200;13542;424780
0.584300;13554;425223
0.584400;13564;425643
0.584500;13581;426257
0.584600;13588;426609
0.584700;13598;427086
0.584800;13604;427358
0.584900;13607;427618
0.585000;13613;427902
0.585100;13623;428261
0.585200;13632;428663
0.585300;13643;429130
0.585400;13659;429774
0.585500;13670;430163
0.585600;13665;431532
0.585700;13672;431898
0.585800;13684;432368
0.585900;13692;432752
0.586000;13702;433172
0.586100;13709;433511
0.586200;13718;433862
0.586300;13723;434066
0.586400;13734;434537
0.586500;13743;434934
0.586600;13756;435407
0.586700;13769;435971
0.586800;13774;436198
0.586900;13783;436602
0.587000;13795;437153
0.587100;13806;437585
0.587200;13820;438162
0.587300;13746;436813
0.587400;13758;437258
0.587500;13772;437809
0.587600;13786;438325
0.587700;13793;438611
0.587800;13804;439033
0.587900;13810;439363
0.588000;13815;439684
0.588100;13830;440186
0.588200;13843;440656
0.588300;13855;441149
0.588400;13866;441666
0.588500;13881;442276
0.588600;13891;442721
0.588700;13902;443187
0.588800;13916;443740
0.588900;14009;446848
0.589000;14020;447263
0.589100;14028;447634
0.589200;14034;447969
0.589300;14049;448550
0.589400;14059;448952
0.589500;14069;449389
0.589600;14078;449811
0.589700;14091;450237
0.589800;14106;450768
0.589900;14114;451084
0.590000;14123;451463
0.590100;14137;451982
0.590200;14147;452354
0.590300;14152;452732
0.590400;14165;453216
0.590500;14175;453606
0.590600;14171;452154
0.590700;14176;452452
0.590800;14186;452879
0.590900;14195;453323
0.591000;14203;453705
0.591100;14208;454004
0.591200;14226;454755
0.591300;14236;455150
0.591400;14246;455598
0.591500;14258;456115
0.591600;14271;456619
0.591700;14277;456914
0.591800;14285;457307
0.591900;14295;457681
0.592000;14302;458050
0.592100;14314;458500
0.592200;14423;462031
0.592300;14432;462477
0.592400;14440;462882
0.592500;14448;463284
0.592600;14458;463787
0.592700;14468;464217
0.592800;14479;464707
0.592900;14493;465252
0.593000;14502;465674
0.593100;14513;466212
0.593200;14520;466578
0.593300;14530;467006
0.593400;14540;467492
0.593500;14548;467797
0.593600;14555;468099
0.593700;14571;468788
0.593800;14586;469390
0.593900;14523;468213
0.594000;14532;468664
0.594100;14540;469053
0.594200;14552;469587
0.594300;14563;470082
0.594400;14575;470579
0.594500;14585;470968
0.594600;14597;471477
0.594700;14610;471985
0.594800;14619;472351
0.594900;14628;472767
0.595000;14636;473097
0.595100;14650;473684
0.595200;14658;474082
0.595300;14668;474523
0.595400;14679;475000
0.595500;14688;475398
0.595600;14618;473439
0.595700;14629;473870
0.595800;14643;474460
0.595900;14659;475111
0.596000;14673;475627
0.596100;14681;476052
0.596200;14688;476455
0.596300;14696;476812
0.596400;14706;477283
0.596500;14721;477907
0.596600;14730;478298
0.596700;14738;478698
0.596800;14745;479096
0.596900;14762;479685
0.597000;14783;480444
0.597100;14792;480831
0.597200;14919;484313
0.597300;14929;484800
0.597400;14941;485298
0.597500;14948;485701
0.597600;14957;486163
0.597700;14970;486720
0.597800;14983;487199
0.597900;14986;487433
0.598000;14993;487813
0.598100;14999;488112
0.598200;15010;488625
0.598300;15023;489168
0.598400;15032;489520
0.598500;15049;490087
0.598600;15054;490487
0.598700;15059;490775
0.598800;15073;491342
0.598900;15020;490377
0.599000;15035;490971
0.599100;15045;491475
0.599200;15063;492163
0.599300;15072;492535
0.599400;15079;492889
0.599500;15093;493484
0.599600;15107;494090
0.599700;15114;494474
0.599800;15125;495020
0.599900;15136;495494
0.600000;15146;495928
0.600100;15164;496613
0.600200;15171;496992
0.600300;15179;497398
0.600400;15196;498022
0.600500;15205;498346
0.600600;15199;496536
0.600700;15209;496929
0.600800;15219;497437
0.600900;15228;497822
0.601000;15236;498238
0.601100;15243;498617
0.601200;15257;499261
0.601300;15272;499905
0.601400;15282;500355
0.601500;15293;500855
0.601600;15305;501364
0.601700;15314;501765
0.601800;15330;502390
0.601900;15340;502844
0.602000;15352;503309
0.602100;15365;503923
0.602200;15379;505346
0.602300;15393;505917
0.602400;15403;506369
0.602500;15413;506866
0.602600;15422;507247
0.602700;15432;507752
0.602800;15441;508206
0.602900;15453;508737
0.603000;15461;509202
0.603100;15468;509561
0.603200;15487;510264
0.603300;15499;510834
0.603400;15509;511282
0.603500;15515;511613
0.603600;15529;512143
0.603700;15535;512427
0.603800;15549;512971
0.603900;15745;519969
0.604000;15754;520430
0.604100;15765;520876
0.604200;15776;521352
0.604300;15784;521767
0.604400;15796;522338
0.604500;15808;522902
0.604600;15814;523208
0.604700;15825;523693
0.604800;15837;524210
0.604900;15852;524833
0.605000;15865;525358
0.605100;15875;525851
0.605200;15885;526319
0.605300;15893;526733
0.605400;15911;527419
0.605500;15730;521742
0.605600;15742;522237
0.605700;15749;522677
0.605800;15756;523042
0.605900;15762;523395
0.606000;15775;523922
0.606100;15786;524398
0.606200;15794;524850
0.606300;15800;525169
0.606400;15810;525571
0.606500;15819;525957
0.606600;15830;526408
0.606700;15837;526770
0.606800;15848;527274
0.606900;15856;527721
0.607000;15869;528323
0.607100;15877;528758
0.607200;15908;528487
0.607300;15920;529014
0.607400;15930;529459
0.607500;15940;529900
0.607600;15952;530395
0.607700;15962;530881
0.607800;15974;531383
0.607900;15989;531982
0.608000;15998;532360
0.608100;16006;532881
0.608200;16017;533399
0.608300;16029;533972
0.608400;16040;534436
0.608500;16049;534872
0.608600;16058;535234
0.608700;16067;535720
0.608800;16074;536078
0.608900;15982;535553
0.609000;15994;536079
0.609100;16001;536391
0.609200;16010;536831
0.609300;16015;537144
0.609400;16029;537618
0.609500;16041;538135
0.609600;16052;538619
0.609700;16062;539085
0.609800;16071;539588
0.609900;16085;540188
0.610000;16093;540616
0.610100;16099;540967
0.610200;16116;541661
0.610300;16129;542237
0.610400;16143;542854
0.610500;16357;548298
0.610600;16369;548844
0.610700;16381;549344
0.610800;16390;549810
0.610900;16397;550140
0.611000;16405;550575
0.611100;16412;550920
0.611200;16419;551278
0.611300;16429;551667
0.611400;16438;552116
0.611500;16445;552495
0.611600;16460;553104
0.611700;16468;553502
0.611800;16478;554043
0.611900;16485;554438
0.612000;16491;554778
0.612100;16499;555227
0.612200;16412;554363
0.612300;16420;554746
0.612400;16432;555245
0.612500;16439;555613
0.612600;16450;556083
0.612700;16462;556608
0.612800;16469;557053
0.612900;16474;557341
0.613000;16480;557646
0.613100;16489;558048
0.613200;16502;558676
0.613300;16515;559280
0.613400;16527;559799
0.613500;16537;560287
0.613600;16549;560836
0.613700;16559;561303
0.613800;16470;556473
0.613900;16479;556935
0.614000;16487;557355
0.614100;16491;557605
0.614200;16508;558285
0.614300;16522;558826
0.614400;16534;559356
0.614500;16548;559957
0.614600;16555;560361
0.614700;16562;560673
0.614800;16571;561081
0.614900;16579;561430
0.615000;16592;561966
0.615100;16606;562542
0.615200;16616;562928
0.615300;16630;563527
0.615400;16637;563879
0.615500;16685;566004
0.615600;16696;566553
0.615700;16706;567072
0.615800;16713;567420
0.615900;16720;567761
0.616000;16733;568314
0.616100;16748;568989
0.616200;16758;569539
0.616300;16762;569800
0.616400;16774;570349
0.616500;16785;570790
0.616600;16793;571206
0.616700;16806;571727
0.616800;16818;572323
0.616900;16830;572881
0.617000;16840;573383
0.617100;16850;573876
0.617200;17058;581226
0.617300;17069;581714
0.617400;17079;582225
0.617500;17090;582747
0.617600;17102;583320
0.617700;17106;583629
0.617800;17120;584264
0.617900;17130;584758
0.618000;17145;585404
0.618100;17155;585881
0.618200;17161;586260
0.618300;17175;586846
0.618400;17185;587379
0.618500;17197;587914
0.618600;17204;588300
0.618700;17212;588778
0.618800;17079;585368
0.618900;17088;585847
0.619000;17099;586446
0.619100;17104;586721
0.619200;17115;587191
0.619300;17128;587713
0.619400;17135;588125
0.619500;17144;588544
0.619600;17154;589013
0.619700;17165;589487
0.619800;17174;589907
0.619900;17186;590443
0.620000;17200;591003
0.620100;17217;591739
0.620200;17223;592099
0.620300;17235;592642
0.620400;17242;593015
0.620500;17275;592857
0.620600;17285;593343
0.620700;17293;593765
0.620800;17300;594176
0.620900;17315;594844
0.621000;17323;595269
0.621100;17329;595604
0.621200;17337;595951
0.621300;17344;596345
0.621400;17350;596736
0.621500;17361;597229
0.621600;17371;597750
0.621700;17386;598386
0.621800;17391;598696
0.621900;17403;599242
0.622000;17408;599600
0.622100;17312;598847
