L 32,p 0.585300,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;2098022
2;490910
3;301582
4;204428
5;142651
6;106233
7;83386
8;67826
9;55967
10;47010
11;40708
12;35135
13;30725
14;27412
15;24375
16;21733
17;19796
18;17933
19;16369
20;15247
21;13641
22;12966
23;11902
24;11172
25;10270
26;9732
27;9256
28;8482
29;8069
30;7788
31;7330
32;7171
33;6537
34;6307
35;5913
36;5831
37;5439
38;5159
39;5000
40;4879
41;4701
42;4429
43;4168
44;4122
45;3893
46;3886
47;3717
48;3666
49;3578
50;3371
51;3259
52;3164
53;3024
54;2924
55;2875
56;2793
57;2719
58;2640
59;2581
60;2532
61;2504
62;2260
63;2317
64;2276
65;2106
66;2059
67;2022
68;2120
69;1964
70;1929
71;1879
72;1854
73;1808
74;1736
75;1725
76;1667
77;1637
78;1670
79;1554
80;1551
81;1522
82;1458
83;1479
84;1439
85;1346
86;1353
87;1318
88;1372
89;1337
90;1325
91;1298
92;1261
93;1216
94;1220
95;1229
96;1140
97;1172
98;1131
99;1084
100;1069
101;1049
102;1023
103;1015
104;1056
105;1008
106;978
107;1013
108;954
109;942
110;945
111;959
112;948
113;861
114;886
115;888
116;881
117;864
118;789
119;763
120;805
121;815
122;837
123;746
124;750
125;782
126;761
127;711
128;716
129;773
130;701
131;680
132;709
133;670
134;690
135;701
136;597
137;651
138;621
139;598
140;656
141;637
142;616
143;630
144;612
145;605
146;603
147;552
148;588
149;601
150;529
151;604
152;551
153;564
154;542
155;579
156;535
157;558
158;587
159;550
160;500
161;505
162;503
163;532
164;497
165;452
166;486
167;487
168;467
169;520
170;437
171;445
172;477
173;463
174;450
175;453
176;469
177;440
178;394
179;424
180;384
181;429
182;447
183;395
184;432
185;418
186;381
187;395
188;426
189;398
190;402
191;382
192;378
193;342
194;377
195;364
196;375
197;347
198;341
199;354
200;344
201;345
202;352
203;352
204;355
205;348
206;346
207;329
208;329
209;313
210;332
211;308
212;318
213;314
214;335
215;307
216;308
217;302
218;321
219;293
220;300
221;308
222;295
223;298
224;281
225;288
226;311
227;280
228;280
229;287
230;326
231;288
232;269
233;290
234;299
235;280
236;296
237;253
238;244
239;256
240;265
241;257
242;263
243;242
244;261
245;250
246;259
247;251
248;235
249;223
250;236
251;262
252;228
253;237
254;232
255;253
256;239
257;227
258;196
259;245
260;226
261;239
262;226
263;234
264;233
265;229
266;209
