L 32,p 0.584200,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;2117127
2;495299
3;304432
4;204580
5;144654
6;108065
7;84751
8;68993
9;56913
10;48207
11;41199
12;35881
13;31367
14;27346
15;24548
16;22353
17;20099
18;18308
19;16535
20;15252
21;14011
22;13175
23;12181
24;11256
25;10554
26;9798
27;9419
28;8764
29;8302
30;7677
31;7564
32;7033
33;6794
34;6475
35;6173
36;5764
37;5563
38;5336
39;5180
40;4915
41;4716
42;4445
43;4283
44;4186
45;4038
46;3948
47;3752
48;3634
49;3515
50;3418
51;3258
52;3167
53;3136
54;2904
55;2881
56;2948
57;2755
58;2768
59;2621
60;2523
61;2329
62;2431
63;2355
64;2187
65;2213
66;2177
67;2160
68;2031
69;2009
70;1984
71;1970
72;1817
73;1829
74;1841
75;1736
76;1692
77;1659
78;1621
79;1637
80;1569
81;1576
82;1521
83;1527
84;1477
85;1386
86;1368
87;1403
88;1327
89;1358
90;1252
91;1303
92;1316
93;1279
94;1239
95;1154
96;1136
97;1132
98;1121
99;1151
100;1141
101;1119
102;1067
103;1054
104;1037
105;1077
106;1018
107;1031
108;1030
109;930
110;957
111;969
112;868
113;915
114;898
115;876
116;892
117;871
118;843
119;808
120;855
121;887
122;776
123;780
124;759
125;800
126;792
127;763
128;750
129;744
130;731
131;706
132;696
133;699
134;638
135;666
136;649
137;643
138;664
139;670
140;582
141;607
142;618
143;612
144;598
145;660
146;571
147;612
148;554
149;598
150;611
151;556
152;609
153;580
154;574
155;527
156;546
157;522
158;543
159;520
160;515
161;524
162;534
163;480
164;519
165;495
166;481
167;456
168;498
169;481
170;494
171;479
172;458
173;472
174;454
175;465
176;454
177;443
178;431
179;443
180;441
181;406
182;409
183;396
184;422
185;417
186;379
187;411
188;420
189;445
190;383
191;402
192;382
193;356
194;366
195;365
196;357
197;363
198;352
199;355
200;382
201;372
202;380
203;336
204;375
205;359
206;328
207;338
208;336
209;384
210;320
211;315
212;309
213;324
214;299
215;320
216;313
217;290
218;308
219;311
220;323
221;312
222;305
223;272
224;267
225;276
226;312
227;300
228;294
229;292
230;279
231;287
232;273
233;281
234;290
235;282
236;269
237;271
238;230
239;242
240;253
241;289
242;246
243;226
244;236
245;233
246;244
247;212
248;227
249;246
250;235
251;241
252;223
253;230
254;250
255;245
256;218
257;245
258;229
259;220
260;239
261;242
262;216
263;253
264;211
265;214
266;225
267;243
268;177
269;215
270;220
271;216
