L 32,p 0.590500,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;2020204
2;465911
3;286436
4;192014
5;134897
6;101057
7;78652
8;63883
9;52936
10;44484
11;37994
12;33058
13;28804
14;25511
15;22849
16;20556
17;18293
18;16486
19;15192
20;14003
21;12952
22;11974
23;10940
24;10430
25;9697
26;9139
27;8581
28;8133
29;7380
30;6994
31;6665
32;6391
33;6109
34;5862
35;5471
36;5304
37;5108
38;4854
39;4670
40;4377
41;4274
42;4113
43;3966
44;3741
45;3660
46;3530
47;3448
48;3320
49;3166
50;2995
51;2976
52;2933
53;2832
54;2685
55;2581
56;2483
57;2459
58;2449
59;2371
60;2352
61;2179
62;2115
63;2093
64;2053
65;1985
66;2014
67;1928
68;1961
69;1849
70;1725
71;1765
72;1831
73;1693
74;1602
75;1685
76;1534
77;1474
78;1517
79;1516
80;1434
81;1415
82;1331
83;1393
84;1319
85;1314
86;1338
87;1230
88;1278
89;1184
90;1185
91;1133
92;1215
93;1158
94;1106
95;1027
96;1059
97;1068
98;1070
99;999
100;1014
101;1001
102;989
103;915
104;914
105;910
106;924
107;929
108;862
109;944
110;908
111;870
112;819
113;825
114;855
115;762
116;715
117;821
118;760
119;749
120;759
121;688
122;734
123;753
124;728
125;727
126;710
127;659
128;634
129;673
130;666
131;679
132;634
133;617
134;632
135;636
136;623
137;631
138;642
139;578
140;557
141;545
142;570
143;539
144;565
145;594
146;494
147;500
148;538
149;509
150;553
151;553
152;552
153;563
154;476
155;497
156;502
157;531
158;518
159;473
160;495
161;504
162;463
163;461
164;455
165;444
166;436
167;422
168;433
169;402
170;442
171;422
172;438
173;433
174;424
175;410
176;385
177;442
178;382
179;399
180;382
181;405
182;369
183;385
184;407
185;390
186;348
187;364
188;385
189;363
190;356
191;322
192;368
193;344
194;374
195;353
196;341
197;333
198;317
199;349
200;332
201;335
202;338
203;312
204;330
205;332
206;282
207;329
208;297
209;353
210;297
211;297
212;280
213;299
214;306
215;324
216;290
217;305
218;319
219;314
220;293
221;299
222;257
223;301
224;270
225;281
226;279
227;276
228;249
229;232
230;251
231;249
232;268
233;254
234;245
235;264
236;283
