L 32,p 0.590600,Z 100000
/* Tamanio de cluster; Ocurrencias de cada tamaño de cluster */
1;2019338
2;466224
3;285833
4;192207
5;135204
6;100836
7;78398
8;63562
9;52892
10;44397
11;37857
12;32701
13;28750
14;25309
15;22410
16;20754
17;18486
18;16789
19;15296
20;14116
21;12836
22;12013
23;11204
24;10330
25;9639
26;9250
27;8535
28;7980
29;7603
30;7098
31;6746
32;6443
33;6103
34;5841
35;5467
36;5333
37;4999
38;4818
39;4605
40;4397
41;4274
42;4093
43;3931
44;3825
45;3694
46;3510
47;3462
48;3276
49;3133
50;3135
51;3011
52;2857
53;2756
54;2743
55;2581
56;2584
57;2540
58;2404
59;2450
60;2264
61;2202
62;2169
63;2050
64;2135
65;1963
66;1910
67;1904
68;1892
69;1821
70;1829
71;1771
72;1735
73;1609
74;1593
75;1580
76;1594
77;1532
78;1468
79;1492
80;1501
81;1386
82;1356
83;1344
84;1356
85;1308
86;1251
87;1293
88;1256
89;1240
90;1176
91;1180
92;1098
93;1105
94;1144
95;1106
96;1109
97;1141
98;1054
99;1024
100;913
101;977
102;985
103;953
104;891
105;961
106;872
107;884
108;899
109;892
110;842
111;824
112;826
113;840
114;845
115;834
116;772
117;775
118;709
119;744
120;782
121;744
122;694
123;736
124;751
125;718
126;659
127;674
128;695
129;677
130;701
131;691
132;611
133;590
134;662
135;607
136;604
137;590
138;596
139;585
140;562
141;642
142;579
143;569
144;593
145;551
146;526
147;497
148;538
149;562
150;549
151;532
152;524
153;512
154;465
155;493
156;528
157;485
158;517
159;494
160;515
161;466
162;453
163;490
164;471
165;454
166;432
167;469
168;436
169;442
170;439
171;401
172;404
173;422
174;437
175;413
176;450
177;402
178;368
179;405
180;374
181;393
182;374
183;356
184;399
185;387
186;395
187;362
188;365
189;388
190;360
191;333
192;372
193;366
194;373
195;322
196;352
197;341
198;337
199;356
200;328
201;359
202;351
203;352
204;358
205;320
206;315
207;288
208;292
209;299
210;295
211;335
212;306
213;311
214;296
215;262
216;288
217;297
218;316
219;304
220;308
221;291
222;273
223;265
224;316
225;289
226;221
227;283
228;266
229;281
230;243
231;256
232;270
233;257
234;259
235;244
236;272
237;269
238;246
239;237
240;258
241;248
242;237
243;243
244;237
245;244
246;266
247;254
248;258
249;230
250;237
251;214
252;239
253;223
254;224
255;237
256;223
257;211
258;198
259;244
260;221
261;215
262;206
263;186
264;208
265;217
266;203
267;203
268;188
269;196
270;188
271;229
272;191
273;175
274;173
275;225
276;180
277;200
278;162
279;194
280;205
281;182
282;166
283;197
284;185
285;161
286;192
287;170
288;179
289;176
290;169
291;165
292;162
293;175
294;173
295;184
296;168
297;153
298;160
299;169
300;165
301;159
302;152
303;141
304;144
305;148
306;160
307;157
308;146
309;136
310;131
311;150
312;153
313;126
314;155
315;156
316;143
317;146
318;129
319;131
320;131
321;143
322;138
323;124
324;139
325;121
326;125
327;115
328;137
329;137
330;128
331;120
332;122
333;129
334;135
335;135
336;116
337;115
338;124
339;98
340;104
341;115
342;94
343;109
344;123
345;118
346;129
347;97
348;105
349;102
350;115
351;94
352;111
353;97
354;102
355;89
356;74
357;87
358;109
359;110
360;93
361;83
362;90
363;85
364;88
365;83
366;78
367;73
368;82
369;88
370;87
371;79
372;82
373;79
374;77
375;69
376;79
377;78
378;80
379;81
380;73
381;77
382;77
383;80
384;63
385;78
386;55
387;49
388;54
389;64
390;52
391;60
392;74
393;67
394;54
395;66
396;48
397;76
398;48
399;60
400;59
401;54
402;42
403;50
404;37
405;55
406;42
407;46
408;54
409;45
410;40
411;52
412;44
413;37
414;33
415;40
416;34
417;55
418;36
419;34
420;35
421;43
422;32
423;49
424;40
425;28
426;39
427;26
428;38
429;28
430;24
431;33
432;24
433;29
434;34
435;38
436;23
437;26
438;24
439;20
440;26
441;23
442;29
443;14
444;17
445;18
446;20
447;15
448;19
449;20
450;26
451;15
452;17
453;15
454;17
455;18
456;23
457;14
458;6
459;11
460;17
461;7
462;14
463;7
